count	cutoff	tprate	fprate	tnrate	fnrate	case	base	gene	aligner	method	mask
3	0.16	0.894736842105	0.483028720627	0.516971279373	0.105263157895	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.17	0.894736842105	0.443864229765	0.556135770235	0.105263157895	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.18	0.894736842105	0.383812010444	0.616187989556	0.105263157895	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.19	0.894736842105	0.334203655352	0.665796344648	0.105263157895	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.2	0.894736842105	0.295039164491	0.704960835509	0.105263157895	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.21	0.894736842105	0.271540469974	0.728459530026	0.105263157895	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.22	0.894736842105	0.253263707572	0.746736292428	0.105263157895	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.23	0.894736842105	0.240208877285	0.759791122715	0.105263157895	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.24	0.894736842105	0.232375979112	0.767624020888	0.105263157895	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.25	0.894736842105	0.227154046997	0.772845953003	0.105263157895	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.26	0.894736842105	0.22454308094	0.77545691906	0.105263157895	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.27	0.894736842105	0.221932114883	0.778067885117	0.105263157895	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.28	0.842105263158	0.221932114883	0.778067885117	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.29	0.842105263158	0.219321148825	0.780678851175	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.3	0.842105263158	0.216710182768	0.783289817232	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.31	0.842105263158	0.21409921671	0.78590078329	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.32	0.842105263158	0.21409921671	0.78590078329	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.33	0.842105263158	0.208877284595	0.791122715405	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.34	0.842105263158	0.20365535248	0.79634464752	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.35	0.842105263158	0.201044386423	0.798955613577	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.36	0.842105263158	0.187989556136	0.812010443864	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.37	0.842105263158	0.185378590078	0.814621409922	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.38	0.842105263158	0.182767624021	0.817232375979	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.39	0.842105263158	0.172323759791	0.827676240209	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.4	0.842105263158	0.169712793734	0.830287206266	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.41	0.842105263158	0.164490861619	0.835509138381	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.42	0.842105263158	0.164490861619	0.835509138381	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.43	0.842105263158	0.151436031332	0.848563968668	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.44	0.842105263158	0.140992167102	0.859007832898	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.45	0.842105263158	0.125326370757	0.874673629243	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.46	0.842105263158	0.114882506527	0.885117493473	0.157894736842	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.47	0.789473684211	0.104438642298	0.895561357702	0.210526315789	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.48	0.789473684211	0.0913838120104	0.90861618799	0.210526315789	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.49	0.789473684211	0.088772845953	0.911227154047	0.210526315789	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.5	0.789473684211	0.0835509138381	0.916449086162	0.210526315789	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.51	0.789473684211	0.0835509138381	0.916449086162	0.210526315789	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.52	0.789473684211	0.0783289817232	0.921671018277	0.210526315789	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.53	0.789473684211	0.0757180156658	0.924281984334	0.210526315789	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.54	0.789473684211	0.0757180156658	0.924281984334	0.210526315789	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.55	0.789473684211	0.0757180156658	0.924281984334	0.210526315789	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.56	0.789473684211	0.0757180156658	0.924281984334	0.210526315789	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.57	0.789473684211	0.0757180156658	0.924281984334	0.210526315789	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.58	0.789473684211	0.0757180156658	0.924281984334	0.210526315789	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.59	0.736842105263	0.0731070496084	0.926892950392	0.263157894737	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.6	0.736842105263	0.0704960835509	0.929503916449	0.263157894737	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.61	0.736842105263	0.0548302872063	0.945169712794	0.263157894737	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.62	0.736842105263	0.0443864229765	0.955613577023	0.263157894737	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.63	0.684210526316	0.0443864229765	0.955613577023	0.315789473684	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.64	0.684210526316	0.0417754569191	0.958224543081	0.315789473684	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.65	0.684210526316	0.0365535248042	0.963446475196	0.315789473684	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.66	0.684210526316	0.0365535248042	0.963446475196	0.315789473684	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.67	0.684210526316	0.0339425587467	0.966057441253	0.315789473684	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.68	0.684210526316	0.0287206266319	0.971279373368	0.315789473684	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.69	0.684210526316	0.023498694517	0.976501305483	0.315789473684	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.7	0.684210526316	0.0208877284595	0.97911227154	0.315789473684	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.71	0.631578947368	0.0182767624021	0.981723237598	0.368421052632	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.72	0.631578947368	0.0156657963446	0.984334203655	0.368421052632	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.73	0.631578947368	0.0156657963446	0.984334203655	0.368421052632	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.74	0.631578947368	0.0130548302872	0.986945169713	0.368421052632	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.75	0.578947368421	0.0104438642298	0.98955613577	0.421052631579	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.76	0.526315789474	0.0104438642298	0.98955613577	0.473684210526	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.77	0.526315789474	0.0104438642298	0.98955613577	0.473684210526	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.78	0.526315789474	0.0104438642298	0.98955613577	0.473684210526	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.79	0.526315789474	0.00783289817232	0.992167101828	0.473684210526	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.8	0.473684210526	0.00522193211488	0.994778067885	0.526315789474	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.81	0.473684210526	0.00522193211488	0.994778067885	0.526315789474	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.82	0.473684210526	0.00522193211488	0.994778067885	0.526315789474	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.83	0.473684210526	0.00522193211488	0.994778067885	0.526315789474	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.84	0.473684210526	0.00522193211488	0.994778067885	0.526315789474	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.85	0.473684210526	0.00522193211488	0.994778067885	0.526315789474	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.86	0.473684210526	0.00261096605744	0.997389033943	0.526315789474	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.87	0.473684210526	0.00261096605744	0.997389033943	0.526315789474	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.88	0.473684210526	0.00261096605744	0.997389033943	0.526315789474	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.89	0.473684210526	0.00261096605744	0.997389033943	0.526315789474	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.9	0.473684210526	0.00261096605744	0.997389033943	0.526315789474	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.91	0.421052631579	0.00261096605744	0.997389033943	0.578947368421	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.92	0.421052631579	0.00261096605744	0.997389033943	0.578947368421	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.93	0.315789473684	0.00261096605744	0.997389033943	0.684210526316	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.94	0.315789473684	0.00261096605744	0.997389033943	0.684210526316	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.95	0.263157894737	0.0	1.0	0.736842105263	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.96	0.263157894737	0.0	1.0	0.736842105263	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.97	0.263157894737	0.0	1.0	0.736842105263	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.98	0.210526315789	0.0	1.0	0.789473684211	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.99	0.157894736842	0.0	1.0	0.842105263158	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	1.0	0.0	0.0	1.0	1.0	guidance_p	seqs_real	rho	linsi	fubar	fifty
3	0.0	1.0	1.0	0.0	0.0	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.01	1.0	0.942558746736	0.0574412532637	0.0	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.02	1.0	0.895561357702	0.104438642298	0.0	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.03	1.0	0.809399477807	0.190600522193	0.0	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.04	1.0	0.78590078329	0.21409921671	0.0	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.05	1.0	0.731070496084	0.268929503916	0.0	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.06	1.0	0.65274151436	0.34725848564	0.0	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.07	1.0	0.605744125326	0.394255874674	0.0	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.08	0.947368421053	0.590078328982	0.409921671018	0.0526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.09	0.947368421053	0.577023498695	0.422976501305	0.0526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.1	0.947368421053	0.55091383812	0.44908616188	0.0526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.11	0.947368421053	0.545691906005	0.454308093995	0.0526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.12	0.947368421053	0.527415143603	0.472584856397	0.0526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.13	0.947368421053	0.522193211488	0.477806788512	0.0526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.14	0.894736842105	0.511749347258	0.488250652742	0.105263157895	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.15	0.894736842105	0.485639686684	0.514360313316	0.105263157895	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.16	0.894736842105	0.480417754569	0.519582245431	0.105263157895	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.17	0.894736842105	0.436031331593	0.563968668407	0.105263157895	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.18	0.894736842105	0.373368146214	0.626631853786	0.105263157895	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.19	0.894736842105	0.323759791123	0.676240208877	0.105263157895	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.2	0.894736842105	0.295039164491	0.704960835509	0.105263157895	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.21	0.894736842105	0.271540469974	0.728459530026	0.105263157895	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.22	0.894736842105	0.253263707572	0.746736292428	0.105263157895	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.23	0.894736842105	0.237597911227	0.762402088773	0.105263157895	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.24	0.894736842105	0.232375979112	0.767624020888	0.105263157895	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.25	0.894736842105	0.227154046997	0.772845953003	0.105263157895	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.26	0.894736842105	0.22454308094	0.77545691906	0.105263157895	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.27	0.894736842105	0.221932114883	0.778067885117	0.105263157895	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.28	0.842105263158	0.221932114883	0.778067885117	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.29	0.842105263158	0.219321148825	0.780678851175	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.3	0.842105263158	0.216710182768	0.783289817232	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.31	0.842105263158	0.21409921671	0.78590078329	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.32	0.842105263158	0.21409921671	0.78590078329	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.33	0.842105263158	0.208877284595	0.791122715405	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.34	0.842105263158	0.201044386423	0.798955613577	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.35	0.842105263158	0.201044386423	0.798955613577	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.36	0.842105263158	0.187989556136	0.812010443864	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.37	0.842105263158	0.185378590078	0.814621409922	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.38	0.842105263158	0.182767624021	0.817232375979	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.39	0.842105263158	0.172323759791	0.827676240209	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.4	0.842105263158	0.169712793734	0.830287206266	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.41	0.842105263158	0.164490861619	0.835509138381	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.42	0.842105263158	0.159268929504	0.840731070496	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.43	0.842105263158	0.148825065274	0.851174934726	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.44	0.842105263158	0.138381201044	0.861618798956	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.45	0.842105263158	0.120104438642	0.879895561358	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.46	0.842105263158	0.114882506527	0.885117493473	0.157894736842	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.47	0.789473684211	0.10182767624	0.89817232376	0.210526315789	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.48	0.789473684211	0.0913838120104	0.90861618799	0.210526315789	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.49	0.789473684211	0.088772845953	0.911227154047	0.210526315789	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.5	0.789473684211	0.0835509138381	0.916449086162	0.210526315789	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.51	0.789473684211	0.0835509138381	0.916449086162	0.210526315789	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.52	0.789473684211	0.0757180156658	0.924281984334	0.210526315789	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.53	0.789473684211	0.0757180156658	0.924281984334	0.210526315789	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.54	0.789473684211	0.0757180156658	0.924281984334	0.210526315789	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.55	0.789473684211	0.0757180156658	0.924281984334	0.210526315789	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.56	0.789473684211	0.0757180156658	0.924281984334	0.210526315789	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.57	0.789473684211	0.0757180156658	0.924281984334	0.210526315789	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.58	0.789473684211	0.0757180156658	0.924281984334	0.210526315789	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.59	0.736842105263	0.0731070496084	0.926892950392	0.263157894737	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.6	0.736842105263	0.0704960835509	0.929503916449	0.263157894737	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.61	0.736842105263	0.0548302872063	0.945169712794	0.263157894737	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.62	0.736842105263	0.0443864229765	0.955613577023	0.263157894737	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.63	0.684210526316	0.0443864229765	0.955613577023	0.315789473684	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.64	0.684210526316	0.0417754569191	0.958224543081	0.315789473684	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.65	0.684210526316	0.0365535248042	0.963446475196	0.315789473684	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.66	0.684210526316	0.0365535248042	0.963446475196	0.315789473684	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.67	0.684210526316	0.0339425587467	0.966057441253	0.315789473684	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.68	0.684210526316	0.0287206266319	0.971279373368	0.315789473684	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.69	0.684210526316	0.023498694517	0.976501305483	0.315789473684	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.7	0.684210526316	0.0208877284595	0.97911227154	0.315789473684	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.71	0.631578947368	0.0182767624021	0.981723237598	0.368421052632	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.72	0.631578947368	0.0156657963446	0.984334203655	0.368421052632	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.73	0.631578947368	0.0156657963446	0.984334203655	0.368421052632	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.74	0.631578947368	0.0130548302872	0.986945169713	0.368421052632	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.75	0.578947368421	0.0104438642298	0.98955613577	0.421052631579	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.76	0.526315789474	0.0104438642298	0.98955613577	0.473684210526	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.77	0.526315789474	0.0104438642298	0.98955613577	0.473684210526	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.78	0.526315789474	0.0104438642298	0.98955613577	0.473684210526	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.79	0.526315789474	0.00783289817232	0.992167101828	0.473684210526	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.8	0.473684210526	0.00522193211488	0.994778067885	0.526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.81	0.473684210526	0.00522193211488	0.994778067885	0.526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.82	0.473684210526	0.00522193211488	0.994778067885	0.526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.83	0.473684210526	0.00522193211488	0.994778067885	0.526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.84	0.473684210526	0.00522193211488	0.994778067885	0.526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.85	0.473684210526	0.00522193211488	0.994778067885	0.526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.86	0.473684210526	0.00261096605744	0.997389033943	0.526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.87	0.473684210526	0.00261096605744	0.997389033943	0.526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.88	0.473684210526	0.00261096605744	0.997389033943	0.526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.89	0.473684210526	0.00261096605744	0.997389033943	0.526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.9	0.473684210526	0.00261096605744	0.997389033943	0.526315789474	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.91	0.421052631579	0.00261096605744	0.997389033943	0.578947368421	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.92	0.421052631579	0.00261096605744	0.997389033943	0.578947368421	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.93	0.315789473684	0.00261096605744	0.997389033943	0.684210526316	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.94	0.315789473684	0.00261096605744	0.997389033943	0.684210526316	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.95	0.263157894737	0.0	1.0	0.736842105263	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.96	0.263157894737	0.0	1.0	0.736842105263	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.97	0.263157894737	0.0	1.0	0.736842105263	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.98	0.210526315789	0.0	1.0	0.789473684211	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.99	0.157894736842	0.0	1.0	0.842105263158	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	1.0	0.0	0.0	1.0	1.0	BMweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.0	1.0	1.0	0.0	0.0	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.01	1.0	0.942558746736	0.0574412532637	0.0	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.02	1.0	0.892950391645	0.107049608355	0.0	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.03	1.0	0.809399477807	0.190600522193	0.0	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.04	1.0	0.78590078329	0.21409921671	0.0	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.05	1.0	0.731070496084	0.268929503916	0.0	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.06	1.0	0.655352480418	0.344647519582	0.0	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.07	1.0	0.605744125326	0.394255874674	0.0	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.08	0.947368421053	0.590078328982	0.409921671018	0.0526315789474	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.09	0.947368421053	0.574412532637	0.425587467363	0.0526315789474	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.1	0.947368421053	0.548302872063	0.451697127937	0.0526315789474	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.11	0.947368421053	0.54046997389	0.45953002611	0.0526315789474	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.12	0.947368421053	0.527415143603	0.472584856397	0.0526315789474	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.13	0.947368421053	0.522193211488	0.477806788512	0.0526315789474	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.14	0.894736842105	0.509138381201	0.490861618799	0.105263157895	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.15	0.894736842105	0.483028720627	0.516971279373	0.105263157895	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.16	0.894736842105	0.480417754569	0.519582245431	0.105263157895	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.17	0.894736842105	0.42819843342	0.57180156658	0.105263157895	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.18	0.894736842105	0.362924281984	0.637075718016	0.105263157895	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.19	0.894736842105	0.323759791123	0.676240208877	0.105263157895	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.2	0.894736842105	0.284595300261	0.715404699739	0.105263157895	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.21	0.894736842105	0.266318537859	0.733681462141	0.105263157895	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.22	0.894736842105	0.250652741514	0.749347258486	0.105263157895	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.23	0.894736842105	0.23498694517	0.76501305483	0.105263157895	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.24	0.894736842105	0.232375979112	0.767624020888	0.105263157895	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.25	0.894736842105	0.227154046997	0.772845953003	0.105263157895	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.26	0.894736842105	0.22454308094	0.77545691906	0.105263157895	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.27	0.894736842105	0.221932114883	0.778067885117	0.105263157895	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.28	0.842105263158	0.221932114883	0.778067885117	0.157894736842	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.29	0.842105263158	0.219321148825	0.780678851175	0.157894736842	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.3	0.842105263158	0.216710182768	0.783289817232	0.157894736842	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.31	0.842105263158	0.21409921671	0.78590078329	0.157894736842	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.32	0.842105263158	0.208877284595	0.791122715405	0.157894736842	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.33	0.842105263158	0.208877284595	0.791122715405	0.157894736842	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.34	0.842105263158	0.201044386423	0.798955613577	0.157894736842	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.35	0.842105263158	0.195822454308	0.804177545692	0.157894736842	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.36	0.842105263158	0.187989556136	0.812010443864	0.157894736842	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.37	0.842105263158	0.182767624021	0.817232375979	0.157894736842	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.38	0.842105263158	0.177545691906	0.822454308094	0.157894736842	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.39	0.842105263158	0.172323759791	0.827676240209	0.157894736842	PDweights_p	seqs_real	rho	linsi	fubar	fifty
3	0.4	0.842105263158	0.167101827676	0.832898172324	0.157894736842	PDweights_p	seqs_real	rho	linsi	fubar	fifty
