count	tprate	fprate	tnrate	fnrate	accuracy	taxamasked	percentmasked	percentgaps	case	gene	aligner	method	mask
20	0.0588235294118	0.0	1.0	0.941176470588	0.920987654321	9	0.0121841155235	0.14091878271	aguidance	or5	linsi	fubar	seventy
20	0.0882352941176	0.0	1.0	0.911764705882	0.923456790123	8	0.0115072202166	0.14091878271	BMweights	or5	linsi	fubar	seventy
20	0.0882352941176	0.0	1.0	0.911764705882	0.923456790123	10	0.0133122743682	0.14091878271	PDweights	or5	linsi	fubar	seventy
20	0.0882352941176	0.0	1.0	0.911764705882	0.923456790123	11	0.0216606498195	0.14091878271	aguidance_p	or5	linsi	fubar	fifty
20	0.0882352941176	0.0	1.0	0.911764705882	0.923456790123	11	0.0214350180505	0.14091878271	BMweights_p	or5	linsi	fubar	fifty
20	0.0882352941176	0.0	1.0	0.911764705882	0.923456790123	11	0.0227888086643	0.14091878271	PDweights_p	or5	linsi	fubar	fifty
21	0.0625	0.0	1.0	0.9375	0.927710843373	0	0.0	0.0792326939116	aarefaln	or5	linsi	fubar	zero
21	0.0625	0.0	1.0	0.9375	0.927710843373	6	0.00317028985507	0.0792326939116	aguidance	or5	linsi	fubar	seventy
21	0.0625	0.0	1.0	0.9375	0.927710843373	6	0.00317028985507	0.0792326939116	BMweights	or5	linsi	fubar	seventy
21	0.09375	0.0	1.0	0.90625	0.930120481928	6	0.00317028985507	0.0792326939116	PDweights	or5	linsi	fubar	seventy
21	0.0625	0.0	1.0	0.9375	0.927710843373	7	0.00860507246377	0.0792326939116	aguidance_p	or5	linsi	fubar	fifty
21	0.0625	0.0	1.0	0.9375	0.927710843373	7	0.00860507246377	0.0792326939116	BMweights_p	or5	linsi	fubar	fifty
21	0.0625	0.0	1.0	0.9375	0.927710843373	9	0.0113224637681	0.0792326939116	PDweights_p	or5	linsi	fubar	fifty
22	0.0740740740741	0.0	1.0	0.925925925926	0.938875305623	0	0.0	0.0917171717172	aarefaln	or5	linsi	fubar	zero
22	0.037037037037	0.0	1.0	0.962962962963	0.936430317848	6	0.00733985765125	0.0917171717172	aguidance	or5	linsi	fubar	seventy
22	0.037037037037	0.0	1.0	0.962962962963	0.936430317848	6	0.00733985765125	0.0917171717172	BMweights	or5	linsi	fubar	seventy
22	0.037037037037	0.0	1.0	0.962962962963	0.936430317848	6	0.00733985765125	0.0917171717172	PDweights	or5	linsi	fubar	seventy
22	0.037037037037	0.0	1.0	0.962962962963	0.936430317848	9	0.0111209964413	0.0917171717172	aguidance_p	or5	linsi	fubar	fifty
22	0.037037037037	0.0	1.0	0.962962962963	0.936430317848	9	0.0111209964413	0.0917171717172	BMweights_p	or5	linsi	fubar	fifty
22	0.0740740740741	0.0	1.0	0.925925925926	0.938875305623	9	0.0164590747331	0.0917171717172	PDweights_p	or5	linsi	fubar	fifty
23	0.162162162162	0.00280898876404	0.997191011236	0.837837837838	0.918575063613	0	0.0	0.123218944411	aarefaln	or5	linsi	fubar	zero
23	0.162162162162	0.00280898876404	0.997191011236	0.837837837838	0.918575063613	10	0.0121309224079	0.123218944411	aguidance	or5	linsi	fubar	seventy
23	0.162162162162	0.00280898876404	0.997191011236	0.837837837838	0.918575063613	10	0.0121309224079	0.123218944411	BMweights	or5	linsi	fubar	seventy
23	0.162162162162	0.00280898876404	0.997191011236	0.837837837838	0.918575063613	10	0.0121309224079	0.123218944411	PDweights	or5	linsi	fubar	seventy
23	0.162162162162	0.00280898876404	0.997191011236	0.837837837838	0.918575063613	11	0.0164797436484	0.123218944411	aguidance_p	or5	linsi	fubar	fifty
23	0.162162162162	0.00280898876404	0.997191011236	0.837837837838	0.918575063613	11	0.0164797436484	0.123218944411	BMweights_p	or5	linsi	fubar	fifty
23	0.162162162162	0.00280898876404	0.997191011236	0.837837837838	0.918575063613	11	0.0164797436484	0.123218944411	PDweights_p	or5	linsi	fubar	fifty
24	0.03125	0.0	1.0	0.96875	0.922885572139	0	0.0	0.0894660894661	aarefaln	or5	linsi	fubar	zero
24	0.03125	0.0	1.0	0.96875	0.922885572139	6	0.00747113425402	0.0894660894661	aguidance	or5	linsi	fubar	seventy
24	0.03125	0.0	1.0	0.96875	0.922885572139	6	0.00747113425402	0.0894660894661	BMweights	or5	linsi	fubar	seventy
24	0.03125	0.0	1.0	0.96875	0.922885572139	6	0.00747113425402	0.0894660894661	PDweights	or5	linsi	fubar	seventy
24	0.03125	0.0	1.0	0.96875	0.922885572139	10	0.0115462983926	0.0894660894661	aguidance_p	or5	linsi	fubar	fifty
24	0.03125	0.0	1.0	0.96875	0.922885572139	10	0.0115462983926	0.0894660894661	BMweights_p	or5	linsi	fubar	fifty
24	0.03125	0.0	1.0	0.96875	0.922885572139	11	0.0196966266697	0.0894660894661	PDweights_p	or5	linsi	fubar	fifty
25	0.0277777777778	0.0	1.0	0.972222222222	0.916666666667	0	0.0	0.160569105691	aarefaln	or5	linsi	fubar	zero
25	0.0277777777778	0.0	1.0	0.972222222222	0.916666666667	8	0.0114461809377	0.160569105691	aguidance	or5	linsi	fubar	seventy
25	0.0277777777778	0.0	1.0	0.972222222222	0.916666666667	8	0.0114461809377	0.160569105691	BMweights	or5	linsi	fubar	seventy
25	0.0277777777778	0.0	1.0	0.972222222222	0.916666666667	8	0.0114461809377	0.160569105691	PDweights	or5	linsi	fubar	seventy
25	0.0277777777778	0.0	1.0	0.972222222222	0.916666666667	11	0.0257539071098	0.160569105691	aguidance_p	or5	linsi	fubar	fifty
25	0.0277777777778	0.0	1.0	0.972222222222	0.916666666667	11	0.0257539071098	0.160569105691	BMweights_p	or5	linsi	fubar	fifty
25	0.0277777777778	0.0	1.0	0.972222222222	0.916666666667	11	0.038961038961	0.160569105691	PDweights_p	or5	linsi	fubar	fifty
26	0.2	0.0	1.0	0.8	0.928753180662	0	0.0	0.125100563154	aarefaln	or5	linsi	fubar	zero
26	0.2	0.0	1.0	0.8	0.928753180662	7	0.00850574712644	0.125100563154	aguidance	or5	linsi	fubar	seventy
26	0.2	0.0	1.0	0.8	0.928753180662	7	0.00850574712644	0.125100563154	BMweights	or5	linsi	fubar	seventy
26	0.2	0.0	1.0	0.8	0.928753180662	7	0.00850574712644	0.125100563154	PDweights	or5	linsi	fubar	seventy
26	0.2	0.0	1.0	0.8	0.928753180662	11	0.0262068965517	0.125100563154	aguidance_p	or5	linsi	fubar	fifty
26	0.2	0.0	1.0	0.8	0.928753180662	11	0.0262068965517	0.125100563154	BMweights_p	or5	linsi	fubar	fifty
26	0.2	0.0	1.0	0.8	0.928753180662	11	0.0386206896552	0.125100563154	PDweights_p	or5	linsi	fubar	fifty
27	0.153846153846	0.0	1.0	0.846153846154	0.94472361809	0	0.0	0.177170477784	aarefaln	or5	linsi	fubar	zero
27	0.153846153846	0.0	1.0	0.846153846154	0.94472361809	9	0.0162675101672	0.177170477784	aguidance	or5	linsi	fubar	seventy
27	0.153846153846	0.0	1.0	0.846153846154	0.94472361809	9	0.0162675101672	0.177170477784	BMweights	or5	linsi	fubar	seventy
27	0.153846153846	0.0	1.0	0.846153846154	0.94472361809	9	0.0162675101672	0.177170477784	PDweights	or5	linsi	fubar	seventy
27	0.153846153846	0.0	1.0	0.846153846154	0.94472361809	10	0.0302756439223	0.177170477784	aguidance_p	or5	linsi	fubar	fifty
27	0.153846153846	0.0	1.0	0.846153846154	0.94472361809	10	0.0302756439223	0.177170477784	BMweights_p	or5	linsi	fubar	fifty
27	0.153846153846	0.0	1.0	0.846153846154	0.94472361809	11	0.0393131495707	0.177170477784	PDweights_p	or5	linsi	fubar	fifty
28	0.2	0.0	1.0	0.8	0.921568627451	0	0.0	0.109328579917	aarefaln	or5	linsi	fubar	zero
28	0.2	0.0	1.0	0.8	0.921568627451	7	0.00644874360685	0.109328579917	aguidance	or5	linsi	fubar	seventy
28	0.2	0.0	1.0	0.8	0.921568627451	7	0.00644874360685	0.109328579917	BMweights	or5	linsi	fubar	seventy
