count	tprate	fprate	tnrate	fnrate	accuracy	taxamasked	percentmasked	percentgaps	case	gene	aligner	method	penal
18	0.727272727273	0.00842696629213	0.991573033708	0.272727272727	0.969151670951	52	0.0182610152454	0.575311277126	BMweights	prk	linsi	fubar	no
18	0.727272727273	0.00842696629213	0.991573033708	0.272727272727	0.969151670951	60	0.0231194504942	0.575311277126	PDweights	prk	linsi	fubar	no
18	0.727272727273	0.00842696629213	0.991573033708	0.272727272727	0.969151670951	59	0.0827190484168	0.575311277126	guidance_p	prk	linsi	fubar	yes
18	0.727272727273	0.00842696629213	0.991573033708	0.272727272727	0.969151670951	60	0.0850644999162	0.575311277126	BMweights_p	prk	linsi	fubar	yes
18	0.727272727273	0.00842696629213	0.991573033708	0.272727272727	0.969151670951	60	0.0908443625398	0.575311277126	PDweights_p	prk	linsi	fubar	yes
19	0.59375	0.0	1.0	0.40625	0.965053763441	0	0.0	0.608891108891	arefaln	prk	linsi	fubar	azero
19	0.625	0.00294117647059	0.997058823529	0.375	0.965053763441	60	0.032141336739	0.608891108891	guidance	prk	linsi	fubar	no
19	0.59375	0.00294117647059	0.997058823529	0.40625	0.962365591398	60	0.0309919114517	0.608891108891	BMweights	prk	linsi	fubar	no
19	0.65625	0.00588235294118	0.994117647059	0.34375	0.965053763441	60	0.0350787569178	0.608891108891	PDweights	prk	linsi	fubar	no
19	0.59375	0.00588235294118	0.994117647059	0.40625	0.959677419355	60	0.122605363985	0.608891108891	guidance_p	prk	linsi	fubar	yes
19	0.5625	0.00588235294118	0.994117647059	0.4375	0.956989247312	60	0.12294593444	0.608891108891	BMweights_p	prk	linsi	fubar	yes
19	0.59375	0.00588235294118	0.994117647059	0.40625	0.959677419355	60	0.124393358876	0.608891108891	PDweights_p	prk	linsi	fubar	yes
20	0.424242424242	0.0135869565217	0.986413043478	0.575757575758	0.940149625935	0	0.0	0.566126126126	arefaln	prk	linsi	fubar	azero
20	0.484848484848	0.0163043478261	0.983695652174	0.515151515152	0.942643391521	59	0.0286129568106	0.566126126126	guidance	prk	linsi	fubar	no
20	0.454545454545	0.0163043478261	0.983695652174	0.545454545455	0.940149625935	59	0.0277408637874	0.566126126126	BMweights	prk	linsi	fubar	no
20	0.454545454545	0.0163043478261	0.983695652174	0.545454545455	0.940149625935	60	0.0301495016611	0.566126126126	PDweights	prk	linsi	fubar	no
20	0.484848484848	0.0163043478261	0.983695652174	0.515151515152	0.942643391521	60	0.0794435215947	0.566126126126	guidance_p	prk	linsi	fubar	yes
20	0.454545454545	0.0163043478261	0.983695652174	0.545454545455	0.940149625935	60	0.0820182724252	0.566126126126	BMweights_p	prk	linsi	fubar	yes
20	0.484848484848	0.0163043478261	0.983695652174	0.515151515152	0.942643391521	60	0.0847176079734	0.566126126126	PDweights_p	prk	linsi	fubar	yes
21	0.422222222222	0.0211081794195	0.97889182058	0.577777777778	0.919811320755	0	0.0	0.590012722646	arefaln	prk	linsi	fubar	azero
21	0.6	0.0184696569921	0.981530343008	0.4	0.941037735849	49	0.0250581846393	0.590012722646	guidance	prk	linsi	fubar	no
21	0.577777777778	0.0184696569921	0.981530343008	0.422222222222	0.938679245283	60	0.0268037238169	0.590012722646	BMweights	prk	linsi	fubar	no
21	0.555555555556	0.0184696569921	0.981530343008	0.444444444444	0.936320754717	60	0.0305275407292	0.590012722646	PDweights	prk	linsi	fubar	no
21	0.6	0.0184696569921	0.981530343008	0.4	0.941037735849	60	0.0905740884407	0.590012722646	guidance_p	prk	linsi	fubar	yes
21	0.555555555556	0.0184696569921	0.981530343008	0.444444444444	0.936320754717	60	0.0981380915438	0.590012722646	BMweights_p	prk	linsi	fubar	yes
21	0.533333333333	0.0184696569921	0.981530343008	0.466666666667	0.933962264151	60	0.115283165244	0.590012722646	PDweights_p	prk	linsi	fubar	yes
22	0.37037037037	0.0056338028169	0.994366197183	0.62962962963	0.950261780105	0	0.0	0.551495726496	arefaln	prk	linsi	fubar	azero
22	0.407407407407	0.00281690140845	0.997183098592	0.592592592593	0.955497382199	46	0.0260730217853	0.551495726496	guidance	prk	linsi	fubar	no
22	0.407407407407	0.00281690140845	0.997183098592	0.592592592593	0.955497382199	47	0.0255099831088	0.551495726496	BMweights	prk	linsi	fubar	no
22	0.407407407407	0.0	1.0	0.592592592593	0.958115183246	48	0.031443544545	0.551495726496	PDweights	prk	linsi	fubar	no
22	0.407407407407	0.0	1.0	0.592592592593	0.958115183246	60	0.0714192905713	0.551495726496	guidance_p	prk	linsi	fubar	yes
22	0.407407407407	0.0	1.0	0.592592592593	0.958115183246	60	0.069210446533	0.551495726496	BMweights_p	prk	linsi	fubar	yes
22	0.407407407407	0.0	1.0	0.592592592593	0.958115183246	60	0.0760968426523	0.551495726496	PDweights_p	prk	linsi	fubar	yes
23	0.512195121951	0.0114285714286	0.988571428571	0.487804878049	0.938618925831	0	0.0	0.564419273643	arefaln	prk	linsi	fubar	azero
23	0.609756097561	0.00857142857143	0.991428571429	0.390243902439	0.951406649616	53	0.0237338506625	0.564419273643	guidance	prk	linsi	fubar	no
23	0.609756097561	0.00857142857143	0.991428571429	0.390243902439	0.951406649616	60	0.0238989557106	0.564419273643	BMweights	prk	linsi	fubar	no
23	0.609756097561	0.00857142857143	0.991428571429	0.390243902439	0.951406649616	60	0.0269946753622	0.564419273643	PDweights	prk	linsi	fubar	no
23	0.609756097561	0.0114285714286	0.988571428571	0.390243902439	0.948849104859	60	0.10554340199	0.564419273643	guidance_p	prk	linsi	fubar	yes
23	0.609756097561	0.0114285714286	0.988571428571	0.390243902439	0.948849104859	60	0.106286374706	0.564419273643	BMweights_p	prk	linsi	fubar	yes
23	0.634146341463	0.0114285714286	0.988571428571	0.365853658537	0.951406649616	60	0.113963759442	0.564419273643	PDweights_p	prk	linsi	fubar	yes
24	0.466666666667	0.0201729106628	0.979827089337	0.533333333333	0.93899204244	0	0.0	0.62658496732	arefaln	prk	linsi	fubar	azero
24	0.466666666667	0.0201729106628	0.979827089337	0.533333333333	0.93899204244	52	0.0281363497134	0.62658496732	guidance	prk	linsi	fubar	no
24	0.466666666667	0.0201729106628	0.979827089337	0.533333333333	0.93899204244	60	0.0284864131624	0.62658496732	BMweights	prk	linsi	fubar	no
24	0.466666666667	0.0201729106628	0.979827089337	0.533333333333	0.93899204244	56	0.0310681310988	0.62658496732	PDweights	prk	linsi	fubar	no
24	0.5	0.0201729106628	0.979827089337	0.5	0.941644562334	60	0.0941233098499	0.62658496732	guidance_p	prk	linsi	fubar	yes
24	0.5	0.0201729106628	0.979827089337	0.5	0.941644562334	60	0.0930731195029	0.62658496732	BMweights_p	prk	linsi	fubar	yes
24	0.5	0.0259365994236	0.974063400576	0.5	0.936339522546	60	0.100030630552	0.62658496732	PDweights_p	prk	linsi	fubar	yes
25	0.375	0.0103092783505	0.989690721649	0.625	0.932242990654	0	0.0	0.635595337219	arefaln	prk	linsi	fubar	azero
25	0.4	0.0128865979381	0.987113402062	0.6	0.932242990654	53	0.0278761567463	0.635595337219	guidance	prk	linsi	fubar	no
25	0.4	0.0128865979381	0.987113402062	0.6	0.932242990654	52	0.0233062949846	0.635595337219	BMweights	prk	linsi	fubar	no
25	0.4	0.0180412371134	0.981958762887	0.6	0.927570093458	60	0.0332076621349	0.635595337219	PDweights	prk	linsi	fubar	no
25	0.4	0.0180412371134	0.981958762887	0.6	0.927570093458	60	0.113446818234	0.635595337219	guidance_p	prk	linsi	fubar	yes
25	0.4	0.0180412371134	0.981958762887	0.6	0.927570093458	60	0.147873110172	0.635595337219	BMweights_p	prk	linsi	fubar	yes
25	0.4	0.020618556701	0.979381443299	0.6	0.92523364486	60	0.156670094063	0.635595337219	PDweights_p	prk	linsi	fubar	yes
26	0.432432432432	0.00284090909091	0.997159090909	0.567567567568	0.943444730077	0	0.0	0.576973220578	arefaln	prk	linsi	fubar	azero
26	0.459459459459	0.00284090909091	0.997159090909	0.540540540541	0.946015424165	58	0.0226979301154	0.576973220578	guidance	prk	linsi	fubar	no
26	0.459459459459	0.00284090909091	0.997159090909	0.540540540541	0.946015424165	58	0.0220315688643	0.576973220578	BMweights	prk	linsi	fubar	no
26	0.459459459459	0.00284090909091	0.997159090909	0.540540540541	0.946015424165	58	0.0246137187123	0.576973220578	PDweights	prk	linsi	fubar	no
26	0.459459459459	0.00284090909091	0.997159090909	0.540540540541	0.946015424165	60	0.103161051185	0.576973220578	guidance_p	prk	linsi	fubar	yes
26	0.459459459459	0.00284090909091	0.997159090909	0.540540540541	0.946015424165	60	0.102994460872	0.576973220578	BMweights_p	prk	linsi	fubar	yes
26	0.459459459459	0.00284090909091	0.997159090909	0.540540540541	0.946015424165	60	0.103244346341	0.576973220578	PDweights_p	prk	linsi	fubar	yes
27	0.685714285714	0.00503778337531	0.994962216625	0.314285714286	0.969907407407	0	0.0	0.569920318725	arefaln	prk	linsi	fubar	azero
27	0.714285714286	0.00755667506297	0.992443324937	0.285714285714	0.969907407407	60	0.0253203643662	0.569920318725	guidance	prk	linsi	fubar	no
27	0.714285714286	0.00755667506297	0.992443324937	0.285714285714	0.969907407407	60	0.0237378415933	0.569920318725	BMweights	prk	linsi	fubar	no
27	0.714285714286	0.00503778337531	0.994962216625	0.285714285714	0.972222222222	60	0.0301837270341	0.569920318725	PDweights	prk	linsi	fubar	no
27	0.714285714286	0.00755667506297	0.992443324937	0.285714285714	0.969907407407	60	0.0868457619268	0.569920318725	guidance_p	prk	linsi	fubar	yes
27	0.714285714286	0.00755667506297	0.992443324937	0.285714285714	0.969907407407	60	0.0854176316196	0.569920318725	BMweights_p	prk	linsi	fubar	yes
27	0.685714285714	0.00503778337531	0.994962216625	0.314285714286	0.969907407407	60	0.0995059441099	0.569920318725	PDweights_p	prk	linsi	fubar	yes
28	0.676470588235	0.00821917808219	0.991780821918	0.323529411765	0.964912280702	0	0.0	0.546959331053	arefaln	prk	linsi	fubar	azero
28	0.647058823529	0.0109589041096	0.98904109589	0.352941176471	0.959899749373	59	0.0270984521163	0.546959331053	guidance	prk	linsi	fubar	no
28	0.647058823529	0.0109589041096	0.98904109589	0.352941176471	0.959899749373	59	0.0260078023407	0.546959331053	BMweights	prk	linsi	fubar	no
28	0.647058823529	0.0109589041096	0.98904109589	0.352941176471	0.959899749373	59	0.032677545199	0.546959331053	PDweights	prk	linsi	fubar	no
28	0.647058823529	0.0109589041096	0.98904109589	0.352941176471	0.959899749373	60	0.0808758756659	0.546959331053	guidance_p	prk	linsi	fubar	yes
28	0.617647058824	0.0109589041096	0.98904109589	0.382352941176	0.957393483709	60	0.0924535425144	0.546959331053	BMweights_p	prk	linsi	fubar	yes
28	0.617647058824	0.0109589041096	0.98904109589	0.382352941176	0.957393483709	60	0.0948026343387	0.546959331053	PDweights_p	prk	linsi	fubar	yes
29	0.555555555556	0.00277777777778	0.997222222222	0.444444444444	0.966408268734	0	0.0	0.598712595685	arefaln	prk	linsi	fubar	azero
29	0.592592592593	0.00277777777778	0.997222222222	0.407407407407	0.968992248062	60	0.0300442209312	0.598712595685	guidance	prk	linsi	fubar	no
29	0.592592592593	0.00277777777778	0.997222222222	0.407407407407	0.968992248062	57	0.0283967744733	0.598712595685	BMweights	prk	linsi	fubar	no
29	0.592592592593	0.00277777777778	0.997222222222	0.407407407407	0.968992248062	60	0.0323419752016	0.598712595685	PDweights	prk	linsi	fubar	no
29	0.555555555556	0.00277777777778	0.997222222222	0.444444444444	0.966408268734	60	0.0915199861268	0.598712595685	guidance_p	prk	linsi	fubar	yes
29	0.555555555556	0.00277777777778	0.997222222222	0.444444444444	0.966408268734	60	0.0913465707101	0.598712595685	BMweights_p	prk	linsi	fubar	yes
29	0.555555555556	0.00277777777778	0.997222222222	0.444444444444	0.966408268734	60	0.100711003208	0.598712595685	PDweights_p	prk	linsi	fubar	yes
30	0.555555555556	0.0194986072423	0.980501392758	0.444444444444	0.950777202073	0	0.0	0.606451077944	arefaln	prk	linsi	fubar	azero
30	0.555555555556	0.0194986072423	0.980501392758	0.444444444444	0.950777202073	60	0.0236399646033	0.606451077944	guidance	prk	linsi	fubar	no
30	0.555555555556	0.0194986072423	0.980501392758	0.444444444444	0.950777202073	60	0.0233871307572	0.606451077944	BMweights	prk	linsi	fubar	no
30	0.555555555556	0.0194986072423	0.980501392758	0.444444444444	0.950777202073	60	0.0274324722936	0.606451077944	PDweights	prk	linsi	fubar	no
30	0.555555555556	0.0194986072423	0.980501392758	0.444444444444	0.950777202073	60	0.090177405082	0.606451077944	guidance_p	prk	linsi	fubar	yes
30	0.555555555556	0.0194986072423	0.980501392758	0.444444444444	0.950777202073	60	0.0913994353377	0.606451077944	BMweights_p	prk	linsi	fubar	yes
30	0.555555555556	0.0194986072423	0.980501392758	0.444444444444	0.950777202073	60	0.0933378281573	0.606451077944	PDweights_p	prk	linsi	fubar	yes
31	0.6	0.0078125	0.9921875	0.4	0.963768115942	0	0.0	0.583108325297	arefaln	prk	linsi	fubar	azero
31	0.633333333333	0.0078125	0.9921875	0.366666666667	0.966183574879	54	0.0238251281854	0.583108325297	guidance	prk	linsi	fubar	no
31	0.633333333333	0.0078125	0.9921875	0.366666666667	0.966183574879	54	0.0223601526659	0.583108325297	BMweights	prk	linsi	fubar	no
31	0.633333333333	0.0078125	0.9921875	0.366666666667	0.966183574879	60	0.0276417749335	0.583108325297	PDweights	prk	linsi	fubar	no
31	0.633333333333	0.0078125	0.9921875	0.366666666667	0.966183574879	60	0.101545934693	0.583108325297	guidance_p	prk	linsi	fubar	yes
31	0.633333333333	0.0078125	0.9921875	0.366666666667	0.966183574879	60	0.096881144223	0.583108325297	BMweights_p	prk	linsi	fubar	yes
31	0.633333333333	0.0078125	0.9921875	0.366666666667	0.966183574879	60	0.106750452986	0.583108325297	PDweights_p	prk	linsi	fubar	yes
32	0.352941176471	0.0102564102564	0.989743589744	0.647058823529	0.938679245283	0	0.0	0.603432743088	arefaln	prk	linsi	fubar	azero
32	0.441176470588	0.0128205128205	0.987179487179	0.558823529412	0.943396226415	53	0.0272218087815	0.603432743088	guidance	prk	linsi	fubar	no
32	0.441176470588	0.0128205128205	0.987179487179	0.558823529412	0.943396226415	53	0.0268692961498	0.603432743088	BMweights	prk	linsi	fubar	no
32	0.441176470588	0.0128205128205	0.987179487179	0.558823529412	0.943396226415	60	0.0323528259763	0.603432743088	PDweights	prk	linsi	fubar	no
32	0.470588235294	0.0128205128205	0.987179487179	0.529411764706	0.945754716981	60	0.0830363088011	0.603432743088	guidance_p	prk	linsi	fubar	yes
32	0.441176470588	0.0128205128205	0.987179487179	0.558823529412	0.943396226415	60	0.0795895186244	0.603432743088	BMweights_p	prk	linsi	fubar	yes
32	0.411764705882	0.0128205128205	0.987179487179	0.588235294118	0.941037735849	60	0.0911832674004	0.603432743088	PDweights_p	prk	linsi	fubar	yes
33	0.739130434783	0.00286532951289	0.997134670487	0.260869565217	0.981182795699	0	0.0	0.582145508537	arefaln	prk	linsi	fubar	azero
33	0.782608695652	0.00573065902579	0.994269340974	0.217391304348	0.981182795699	50	0.0212312338989	0.582145508537	guidance	prk	linsi	fubar	no
33	0.782608695652	0.00573065902579	0.994269340974	0.217391304348	0.981182795699	50	0.0206093985964	0.582145508537	BMweights	prk	linsi	fubar	no
33	0.782608695652	0.00573065902579	0.994269340974	0.217391304348	0.981182795699	50	0.0223416540819	0.582145508537	PDweights	prk	linsi	fubar	no
33	0.782608695652	0.00573065902579	0.994269340974	0.217391304348	0.981182795699	60	0.0790619170294	0.582145508537	guidance_p	prk	linsi	fubar	yes
33	0.782608695652	0.00573065902579	0.994269340974	0.217391304348	0.981182795699	60	0.0806165052856	0.582145508537	BMweights_p	prk	linsi	fubar	yes
33	0.782608695652	0.00573065902579	0.994269340974	0.217391304348	0.981182795699	60	0.0843919339078	0.582145508537	PDweights_p	prk	linsi	fubar	yes
34	0.272727272727	0.0149700598802	0.98502994012	0.727272727273	0.920980926431	0	0.0	0.57412626832	arefaln	prk	linsi	fubar	azero
34	0.333333333333	0.00898203592814	0.991017964072	0.666666666667	0.931880108992	44	0.0248400617692	0.57412626832	guidance	prk	linsi	fubar	no
34	0.333333333333	0.00898203592814	0.991017964072	0.666666666667	0.931880108992	45	0.0240017648356	0.57412626832	BMweights	prk	linsi	fubar	no
34	0.333333333333	0.00898203592814	0.991017964072	0.666666666667	0.931880108992	59	0.0296492389146	0.57412626832	PDweights	prk	linsi	fubar	no
34	0.30303030303	0.00898203592814	0.991017964072	0.69696969697	0.929155313351	60	0.111846459298	0.57412626832	guidance_p	prk	linsi	fubar	yes
34	0.30303030303	0.0119760479042	0.988023952096	0.69696969697	0.926430517711	60	0.109463931171	0.57412626832	BMweights_p	prk	linsi	fubar	yes
34	0.30303030303	0.0149700598802	0.98502994012	0.69696969697	0.923705722071	60	0.124288550629	0.57412626832	PDweights_p	prk	linsi	fubar	yes
35	0.685714285714	0.00802139037433	0.991978609626	0.314285714286	0.965770171149	0	0.0	0.642983193277	arefaln	prk	linsi	fubar	azero
35	0.742857142857	0.0106951871658	0.989304812834	0.257142857143	0.968215158924	52	0.0272645247342	0.642983193277	guidance	prk	linsi	fubar	no
35	0.714285714286	0.00802139037433	0.991978609626	0.285714285714	0.968215158924	57	0.0268329998823	0.642983193277	BMweights	prk	linsi	fubar	no
35	0.742857142857	0.0106951871658	0.989304812834	0.257142857143	0.968215158924	57	0.0319720685732	0.642983193277	PDweights	prk	linsi	fubar	no
35	0.742857142857	0.0106951871658	0.989304812834	0.257142857143	0.968215158924	60	0.125142207053	0.642983193277	guidance_p	prk	linsi	fubar	yes
35	0.685714285714	0.0106951871658	0.989304812834	0.314285714286	0.963325183374	60	0.112549527284	0.642983193277	BMweights_p	prk	linsi	fubar	yes
35	0.714285714286	0.0106951871658	0.989304812834	0.285714285714	0.965770171149	60	0.140677101722	0.642983193277	PDweights_p	prk	linsi	fubar	yes
36	0.310344827586	0.00626959247649	0.993730407524	0.689655172414	0.936781609195	0	0.0	0.622367049009	arefaln	prk	linsi	fubar	azero
36	0.379310344828	0.00626959247649	0.993730407524	0.620689655172	0.942528735632	59	0.0323530765337	0.622367049009	guidance	prk	linsi	fubar	no
36	0.379310344828	0.00626959247649	0.993730407524	0.620689655172	0.942528735632	58	0.0307883473699	0.622367049009	BMweights	prk	linsi	fubar	no
36	0.379310344828	0.00626959247649	0.993730407524	0.620689655172	0.942528735632	59	0.0343780201574	0.622367049009	PDweights	prk	linsi	fubar	no
36	0.379310344828	0.00626959247649	0.993730407524	0.620689655172	0.942528735632	60	0.097151272493	0.622367049009	guidance_p	prk	linsi	fubar	yes
36	0.379310344828	0.00626959247649	0.993730407524	0.620689655172	0.942528735632	60	0.0985319158728	0.622367049009	BMweights_p	prk	linsi	fubar	yes
36	0.379310344828	0.00626959247649	0.993730407524	0.620689655172	0.942528735632	60	0.0995904091307	0.622367049009	PDweights_p	prk	linsi	fubar	yes
37	0.428571428571	0.00294985250737	0.997050147493	0.571428571429	0.94385026738	0	0.0	0.598379869011	arefaln	prk	linsi	fubar	azero
37	0.4	0.00294985250737	0.997050147493	0.6	0.941176470588	48	0.0221869367436	0.598379869011	guidance	prk	linsi	fubar	no
37	0.4	0.00294985250737	0.997050147493	0.6	0.941176470588	48	0.0206849197494	0.598379869011	BMweights	prk	linsi	fubar	no
37	0.4	0.0	1.0	0.6	0.94385026738	48	0.0245472491632	0.598379869011	PDweights	prk	linsi	fubar	no
37	0.371428571429	0.00294985250737	0.997050147493	0.628571428571	0.938502673797	60	0.104239979401	0.598379869011	guidance_p	prk	linsi	fubar	yes
37	0.4	0.00294985250737	0.997050147493	0.6	0.941176470588	60	0.100334735216	0.598379869011	BMweights_p	prk	linsi	fubar	yes
37	0.4	0.00294985250737	0.997050147493	0.6	0.941176470588	60	0.115140331302	0.598379869011	PDweights_p	prk	linsi	fubar	yes
38	0.518518518519	0.0121654501217	0.987834549878	0.481481481481	0.958904109589	0	0.0	0.627675473712	arefaln	prk	linsi	fubar	azero
38	0.592592592593	0.0121654501217	0.987834549878	0.407407407407	0.963470319635	60	0.0304279263135	0.627675473712	guidance	prk	linsi	fubar	no
38	0.555555555556	0.0121654501217	0.987834549878	0.444444444444	0.961187214612	60	0.0299978496165	0.627675473712	BMweights	prk	linsi	fubar	no
38	0.555555555556	0.0121654501217	0.987834549878	0.444444444444	0.961187214612	60	0.0329008673213	0.627675473712	PDweights	prk	linsi	fubar	no
38	0.555555555556	0.014598540146	0.985401459854	0.444444444444	0.958904109589	60	0.127051824242	0.627675473712	guidance_p	prk	linsi	fubar	yes
38	0.555555555556	0.014598540146	0.985401459854	0.444444444444	0.958904109589	60	0.126693426994	0.627675473712	BMweights_p	prk	linsi	fubar	yes
38	0.555555555556	0.014598540146	0.985401459854	0.444444444444	0.958904109589	60	0.136155114329	0.627675473712	PDweights_p	prk	linsi	fubar	yes
39	0.585365853659	0.022792022792	0.977207977208	0.414634146341	0.936224489796	0	0.0	0.61631308261	arefaln	prk	linsi	fubar	azero
39	0.634146341463	0.017094017094	0.982905982906	0.365853658537	0.946428571429	59	0.0362334017509	0.61631308261	guidance	prk	linsi	fubar	no
39	0.634146341463	0.017094017094	0.982905982906	0.365853658537	0.946428571429	59	0.0351443052821	0.61631308261	BMweights	prk	linsi	fubar	no
39	0.634146341463	0.017094017094	0.982905982906	0.365853658537	0.946428571429	60	0.0427679805638	0.61631308261	PDweights	prk	linsi	fubar	no
39	0.682926829268	0.017094017094	0.982905982906	0.317073170732	0.951530612245	60	0.116198215557	0.61631308261	guidance_p	prk	linsi	fubar	yes
39	0.634146341463	0.017094017094	0.982905982906	0.365853658537	0.946428571429	60	0.120638378084	0.61631308261	BMweights_p	prk	linsi	fubar	yes
39	0.682926829268	0.017094017094	0.982905982906	0.317073170732	0.951530612245	60	0.127298621874	0.61631308261	PDweights_p	prk	linsi	fubar	yes
40	0.666666666667	0.00840336134454	0.991596638655	0.333333333333	0.96875	0	0.0	0.575901875902	arefaln	prk	linsi	fubar	azero
40	0.62962962963	0.00840336134454	0.991596638655	0.37037037037	0.966145833333	54	0.020074855393	0.575901875902	guidance	prk	linsi	fubar	no
40	0.703703703704	0.0140056022409	0.985994397759	0.296296296296	0.966145833333	58	0.0201599183396	0.575901875902	BMweights	prk	linsi	fubar	no
40	0.666666666667	0.0140056022409	0.985994397759	0.333333333333	0.963541666667	60	0.0230945899966	0.575901875902	PDweights	prk	linsi	fubar	no
40	0.666666666667	0.0112044817927	0.988795518207	0.333333333333	0.966145833333	60	0.0903368492685	0.575901875902	guidance_p	prk	linsi	fubar	yes
40	0.740740740741	0.0140056022409	0.985994397759	0.259259259259	0.96875	60	0.0917829193603	0.575901875902	BMweights_p	prk	linsi	fubar	yes
40	0.703703703704	0.0140056022409	0.985994397759	0.296296296296	0.966145833333	60	0.104202109561	0.575901875902	PDweights_p	prk	linsi	fubar	yes
41	0.448275862069	0.0238095238095	0.97619047619	0.551724137931	0.934246575342	0	0.0	0.565788423154	arefaln	prk	linsi	fubar	azero
41	0.448275862069	0.0178571428571	0.982142857143	0.551724137931	0.939726027397	46	0.0186632343477	0.565788423154	guidance	prk	linsi	fubar	no
41	0.448275862069	0.0178571428571	0.982142857143	0.551724137931	0.939726027397	45	0.0180656431001	0.565788423154	BMweights	prk	linsi	fubar	no
41	0.448275862069	0.0178571428571	0.982142857143	0.551724137931	0.939726027397	46	0.020501976648	0.565788423154	PDweights	prk	linsi	fubar	no
41	0.48275862069	0.0178571428571	0.982142857143	0.51724137931	0.942465753425	60	0.0718028868254	0.565788423154	guidance_p	prk	linsi	fubar	yes
41	0.48275862069	0.0178571428571	0.982142857143	0.51724137931	0.942465753425	60	0.0678955594373	0.565788423154	BMweights_p	prk	linsi	fubar	yes
41	0.551724137931	0.0178571428571	0.982142857143	0.448275862069	0.947945205479	60	0.0742392203733	0.565788423154	PDweights_p	prk	linsi	fubar	yes
42	0.348837209302	0.0227272727273	0.977272727273	0.651162790698	0.908860759494	0	0.0	0.540618879749	arefaln	prk	linsi	fubar	azero
42	0.302325581395	0.0227272727273	0.977272727273	0.697674418605	0.903797468354	55	0.0207196452933	0.540618879749	guidance	prk	linsi	fubar	no
42	0.302325581395	0.0227272727273	0.977272727273	0.697674418605	0.903797468354	60	0.0207196452933	0.540618879749	BMweights	prk	linsi	fubar	no
42	0.302325581395	0.0227272727273	0.977272727273	0.697674418605	0.903797468354	60	0.0242155525239	0.540618879749	PDweights	prk	linsi	fubar	no
42	0.348837209302	0.0227272727273	0.977272727273	0.651162790698	0.908860759494	60	0.062201568895	0.540618879749	guidance_p	prk	linsi	fubar	yes
42	0.325581395349	0.0227272727273	0.977272727273	0.674418604651	0.906329113924	60	0.0768673260573	0.540618879749	BMweights_p	prk	linsi	fubar	yes
42	0.372093023256	0.0227272727273	0.977272727273	0.627906976744	0.911392405063	60	0.0762278308322	0.540618879749	PDweights_p	prk	linsi	fubar	yes
43	0.388888888889	0.00847457627119	0.991525423729	0.611111111111	0.935897435897	0	0.0	0.595756958588	arefaln	prk	linsi	fubar	azero
43	0.416666666667	0.00847457627119	0.991525423729	0.583333333333	0.938461538462	54	0.028255940885	0.595756958588	guidance	prk	linsi	fubar	no
43	0.416666666667	0.00847457627119	0.991525423729	0.583333333333	0.938461538462	55	0.0277521202452	0.595756958588	BMweights	prk	linsi	fubar	no
43	0.444444444444	0.00847457627119	0.991525423729	0.555555555556	0.941025641026	55	0.0305651188177	0.595756958588	PDweights	prk	linsi	fubar	no
43	0.444444444444	0.00847457627119	0.991525423729	0.555555555556	0.941025641026	60	0.0818288689227	0.595756958588	guidance_p	prk	linsi	fubar	yes
43	0.444444444444	0.00847457627119	0.991525423729	0.555555555556	0.941025641026	60	0.0830884205223	0.595756958588	BMweights_p	prk	linsi	fubar	yes
43	0.444444444444	0.00847457627119	0.991525423729	0.555555555556	0.941025641026	60	0.0895961037871	0.595756958588	PDweights_p	prk	linsi	fubar	yes
44	0.7	0.0103359173127	0.989664082687	0.3	0.968824940048	0	0.0	0.591705643904	arefaln	prk	linsi	fubar	azero
44	0.666666666667	0.0129198966408	0.987080103359	0.333333333333	0.964028776978	49	0.0213074690698	0.591705643904	guidance	prk	linsi	fubar	no
44	0.666666666667	0.0129198966408	0.987080103359	0.333333333333	0.964028776978	53	0.0196273102184	0.591705643904	BMweights	prk	linsi	fubar	no
44	0.666666666667	0.0129198966408	0.987080103359	0.333333333333	0.964028776978	60	0.025049641057	0.591705643904	PDweights	prk	linsi	fubar	no
44	0.666666666667	0.0129198966408	0.987080103359	0.333333333333	0.964028776978	60	0.104628073927	0.591705643904	guidance_p	prk	linsi	fubar	yes
44	0.666666666667	0.0129198966408	0.987080103359	0.333333333333	0.964028776978	60	0.111386894761	0.591705643904	BMweights_p	prk	linsi	fubar	yes
44	0.666666666667	0.0129198966408	0.987080103359	0.333333333333	0.964028776978	60	0.119825874446	0.591705643904	PDweights_p	prk	linsi	fubar	yes
45	0.5	0.0151515151515	0.984848484848	0.5	0.942396313364	0	0.0	0.612886288629	arefaln	prk	linsi	fubar	azero
45	0.526315789474	0.0151515151515	0.984848484848	0.473684210526	0.944700460829	55	0.026118969192	0.612886288629	guidance	prk	linsi	fubar	no
45	0.526315789474	0.0151515151515	0.984848484848	0.473684210526	0.944700460829	54	0.0253439255958	0.612886288629	BMweights	prk	linsi	fubar	no
45	0.526315789474	0.0151515151515	0.984848484848	0.473684210526	0.944700460829	60	0.0279790738229	0.612886288629	PDweights	prk	linsi	fubar	no
45	0.526315789474	0.0151515151515	0.984848484848	0.473684210526	0.944700460829	60	0.0816895950397	0.612886288629	guidance_p	prk	linsi	fubar	yes
45	0.5	0.0151515151515	0.984848484848	0.5	0.942396313364	60	0.103507072273	0.612886288629	BMweights_p	prk	linsi	fubar	yes
