count	tp	fp	tn	fn	case	gene
88	13	0	366	32	refaln	rho
88	13	0	366	32	Guidance	rho
88	13	0	366	32	GuidanceP	rho
88	13	0	366	32	BMweights	rho
88	13	0	366	32	PDweights	rho
88	13	0	366	32	BMweightsP	rho
88	13	0	366	32	PDweightsP	rho
89	7	0	423	22	truealn	rho
89	7	0	423	22	refaln	rho
89	7	0	423	22	Guidance	rho
89	7	0	423	22	GuidanceP	rho
89	7	0	423	22	BMweights	rho
89	7	0	423	22	PDweights	rho
89	7	0	423	22	BMweightsP	rho
89	7	0	423	22	PDweightsP	rho
90	9	1	383	29	truealn	rho
90	8	4	380	30	refaln	rho
90	8	3	381	30	Guidance	rho
90	8	3	381	30	GuidanceP	rho
90	8	4	380	30	BMweights	rho
90	8	3	381	30	PDweights	rho
90	8	3	381	30	BMweightsP	rho
90	8	3	381	30	PDweightsP	rho
91	15	1	367	32	truealn	rho
91	12	0	368	35	refaln	rho
91	12	0	368	35	Guidance	rho
91	12	0	368	35	GuidanceP	rho
91	12	0	368	35	BMweights	rho
91	12	0	368	35	PDweights	rho
91	12	0	368	35	BMweightsP	rho
91	12	0	368	35	PDweightsP	rho
92	6	0	383	25	truealn	rho
92	6	0	383	25	refaln	rho
92	6	0	383	25	Guidance	rho
92	6	0	383	25	GuidanceP	rho
92	6	0	383	25	BMweights	rho
92	6	0	383	25	PDweights	rho
92	6	0	383	25	BMweightsP	rho
92	6	0	383	25	PDweightsP	rho
93	7	0	373	28	truealn	rho
93	8	1	372	27	refaln	rho
93	8	1	372	27	Guidance	rho
93	8	1	372	27	GuidanceP	rho
93	8	1	372	27	BMweights	rho
93	8	1	372	27	PDweights	rho
93	8	1	372	27	BMweightsP	rho
93	8	1	372	27	PDweightsP	rho
94	3	0	401	31	truealn	rho
94	3	0	401	31	refaln	rho
94	3	0	401	31	Guidance	rho
94	3	0	401	31	GuidanceP	rho
94	3	0	401	31	BMweights	rho
94	3	0	401	31	PDweights	rho
94	3	0	401	31	BMweightsP	rho
94	3	0	401	31	PDweightsP	rho
95	3	1	437	34	truealn	rho
95	3	1	437	34	refaln	rho
95	4	1	437	33	Guidance	rho
95	4	1	437	33	GuidanceP	rho
95	4	1	437	33	BMweights	rho
95	4	1	437	33	PDweights	rho
95	4	1	437	33	BMweightsP	rho
95	4	1	437	33	PDweightsP	rho
96	10	0	368	29	truealn	rho
96	9	0	368	30	refaln	rho
96	9	0	368	30	Guidance	rho
96	8	0	368	31	GuidanceP	rho
96	9	0	368	30	BMweights	rho
96	9	0	368	30	PDweights	rho
96	9	0	368	30	BMweightsP	rho
96	8	0	368	31	PDweightsP	rho
97	13	2	396	18	truealn	rho
97	11	3	395	20	refaln	rho
97	12	3	395	19	Guidance	rho
97	12	3	395	19	GuidanceP	rho
97	12	3	395	19	BMweights	rho
97	12	3	395	19	PDweights	rho
97	12	3	395	19	BMweightsP	rho
97	12	3	395	19	PDweightsP	rho
98	8	0	392	39	truealn	rho
98	8	1	391	39	refaln	rho
98	8	1	391	39	Guidance	rho
98	8	0	392	39	GuidanceP	rho
98	8	1	391	39	BMweights	rho
98	8	1	391	39	PDweights	rho
98	8	0	392	39	BMweightsP	rho
98	9	0	392	38	PDweightsP	rho
99	11	0	392	24	truealn	rho
99	9	0	392	26	refaln	rho
99	9	0	392	26	Guidance	rho
99	9	0	392	26	GuidanceP	rho
99	9	0	392	26	BMweights	rho
99	9	0	392	26	PDweights	rho
99	9	0	392	26	BMweightsP	rho
99	9	0	392	26	PDweightsP	rho
0	20	2	441	14	truealn	prk
0	18	3	440	16	refaln	prk
0	21	2	441	13	Guidance	prk
0	20	1	442	14	GuidanceP	prk
0	21	2	441	13	BMweights	prk
0	20	2	441	14	PDweights	prk
0	21	1	442	13	BMweightsP	prk
0	20	1	442	14	PDweightsP	prk
1	19	0	432	18	truealn	prk
1	16	2	430	21	refaln	prk
1	16	1	431	21	Guidance	prk
1	14	1	431	23	GuidanceP	prk
1	16	1	431	21	BMweights	prk
1	16	1	431	21	PDweights	prk
1	14	1	431	23	BMweightsP	prk
1	14	1	431	23	PDweightsP	prk
2	27	0	421	17	truealn	prk
2	25	1	420	19	refaln	prk
2	23	1	420	21	Guidance	prk
2	23	1	420	21	GuidanceP	prk
2	23	1	420	21	BMweights	prk
2	23	1	420	21	PDweights	prk
2	23	1	420	21	BMweightsP	prk
2	23	1	420	21	PDweightsP	prk
3	17	0	435	17	truealn	prk
3	14	2	433	20	refaln	prk
3	16	1	434	18	Guidance	prk
3	16	1	434	18	GuidanceP	prk
3	16	3	432	18	BMweights	prk
3	16	1	434	18	PDweights	prk
3	16	1	434	18	BMweightsP	prk
3	17	1	434	17	PDweightsP	prk
4	22	1	416	18	truealn	prk
4	21	5	412	19	refaln	prk
4	22	2	415	18	Guidance	prk
4	21	0	417	19	GuidanceP	prk
4	22	3	414	18	BMweights	prk
4	22	2	415	18	PDweights	prk
4	21	0	417	19	BMweightsP	prk
4	20	0	417	20	PDweightsP	prk
5	21	0	396	13	truealn	prk
5	16	0	396	18	refaln	prk
5	17	0	396	17	Guidance	prk
5	17	0	396	17	GuidanceP	prk
5	16	0	396	18	BMweights	prk
5	17	0	396	17	PDweights	prk
5	17	0	396	17	BMweightsP	prk
5	17	0	396	17	PDweightsP	prk
6	23	0	404	16	truealn	prk
6	18	2	402	21	refaln	prk
6	19	3	401	20	Guidance	prk
6	21	0	404	18	GuidanceP	prk
6	19	3	401	20	BMweights	prk
6	19	3	401	20	PDweights	prk
6	21	0	404	18	BMweightsP	prk
6	21	1	403	18	PDweightsP	prk
7	23	2	455	15	truealn	prk
7	21	6	451	17	refaln	prk
7	21	5	452	17	Guidance	prk
7	21	4	453	17	GuidanceP	prk
7	21	5	452	17	BMweights	prk
7	21	5	452	17	PDweights	prk
7	21	4	453	17	BMweightsP	prk
7	21	4	453	17	PDweightsP	prk
8	20	1	501	21	truealn	prk
8	16	7	495	25	refaln	prk
8	18	3	499	23	Guidance	prk
8	18	3	499	23	GuidanceP	prk
8	18	3	499	23	BMweights	prk
8	18	3	499	23	PDweights	prk
8	18	3	499	23	BMweightsP	prk
8	18	3	499	23	PDweightsP	prk
9	28	0	420	17	truealn	prk
9	22	1	419	23	refaln	prk
9	23	1	419	22	Guidance	prk
9	23	0	420	22	GuidanceP	prk
9	23	1	419	22	BMweights	prk
9	23	1	419	22	PDweights	prk
9	22	0	420	23	BMweightsP	prk
9	23	0	420	22	PDweightsP	prk
10	22	0	407	15	truealn	prk
10	18	1	406	19	refaln	prk
10	19	0	407	18	Guidance	prk
10	18	0	407	19	GuidanceP	prk
10	19	1	406	18	BMweights	prk
10	19	0	407	18	PDweights	prk
10	18	0	407	19	BMweightsP	prk
10	18	0	407	19	PDweightsP	prk
11	16	0	422	22	truealn	prk
11	14	3	419	24	refaln	prk
11	15	4	418	23	Guidance	prk
11	13	4	418	25	GuidanceP	prk
11	15	4	418	23	BMweights	prk
11	15	4	418	23	PDweights	prk
11	13	4	418	25	BMweightsP	prk
11	13	4	418	25	PDweightsP	prk
12	20	1	385	18	truealn	prk
12	19	0	386	19	refaln	prk
12	20	2	384	18	Guidance	prk
12	20	1	385	18	GuidanceP	prk
12	20	2	384	18	BMweights	prk
12	20	2	384	18	PDweights	prk
12	21	1	385	17	BMweightsP	prk
12	21	1	385	17	PDweightsP	prk
13	16	2	374	20	truealn	prk
13	13	2	374	23	refaln	prk
13	14	2	374	22	Guidance	prk
13	14	1	375	22	GuidanceP	prk
13	14	2	374	22	BMweights	prk
13	14	2	374	22	PDweights	prk
13	14	1	375	22	BMweightsP	prk
13	14	1	375	22	PDweightsP	prk
14	21	0	448	26	truealn	prk
14	22	1	447	25	refaln	prk
14	22	1	447	25	Guidance	prk
14	20	1	447	27	GuidanceP	prk
14	22	1	447	25	BMweights	prk
14	22	1	447	25	PDweights	prk
14	22	1	447	25	BMweightsP	prk
14	20	1	447	27	PDweightsP	prk
15	17	2	396	19	truealn	prk
15	12	3	395	24	refaln	prk
15	12	3	395	24	Guidance	prk
15	14	3	395	22	GuidanceP	prk
15	11	3	395	25	BMweights	prk
15	12	3	395	24	PDweights	prk
15	11	3	395	25	BMweightsP	prk
15	12	3	395	24	PDweightsP	prk
16	29	0	448	18	truealn	prk
16	24	5	443	23	refaln	prk
16	24	6	442	23	Guidance	prk
16	23	5	443	24	GuidanceP	prk
16	24	6	442	23	BMweights	prk
16	24	5	443	23	PDweights	prk
16	24	5	443	23	BMweightsP	prk
16	24	5	443	23	PDweightsP	prk
17	28	1	407	16	truealn	prk
17	20	0	408	24	refaln	prk
17	25	1	407	19	Guidance	prk
17	25	1	407	19	GuidanceP	prk
17	25	1	407	19	BMweights	prk
17	25	2	406	19	PDweights	prk
17	24	1	407	20	BMweightsP	prk
17	25	1	407	19	PDweightsP	prk
18	17	0	402	21	truealn	prk
18	18	0	402	20	refaln	prk
18	19	0	402	19	Guidance	prk
18	18	0	402	20	GuidanceP	prk
18	19	0	402	19	BMweights	prk
18	19	0	402	19	PDweights	prk
18	18	0	402	20	BMweightsP	prk
18	18	0	402	20	PDweightsP	prk
19	25	2	409	14	truealn	prk
19	21	6	405	18	refaln	prk
19	20	4	407	19	Guidance	prk
19	19	2	409	20	GuidanceP	prk
19	20	4	407	19	BMweights	prk
19	21	4	407	18	PDweights	prk
19	18	2	409	21	BMweightsP	prk
19	18	2	409	21	PDweightsP	prk
20	21	1	433	16	truealn	prk
20	18	2	432	19	refaln	prk
20	20	2	432	17	Guidance	prk
20	20	2	432	17	GuidanceP	prk
20	20	2	432	17	BMweights	prk
20	20	2	432	17	PDweights	prk
20	20	2	432	17	BMweightsP	prk
20	20	2	432	17	PDweightsP	prk
21	36	1	452	11	truealn	prk
21	34	4	449	13	refaln	prk
21	33	5	448	14	Guidance	prk
21	31	4	449	16	GuidanceP	prk
21	33	5	448	14	BMweights	prk
21	32	5	448	15	PDweights	prk
21	29	4	449	18	BMweightsP	prk
21	28	4	449	19	PDweightsP	prk
22	13	0	393	15	truealn	prk
22	8	5	388	20	refaln	prk
22	8	5	388	20	Guidance	prk
22	9	0	393	19	GuidanceP	prk
22	8	5	388	20	BMweights	prk
22	9	5	388	19	PDweights	prk
22	9	1	392	19	BMweightsP	prk
22	9	0	393	19	PDweightsP	prk
23	28	1	421	21	truealn	prk
23	24	1	421	25	refaln	prk
23	25	0	422	24	Guidance	prk
23	24	0	422	25	GuidanceP	prk
23	25	0	422	24	BMweights	prk
23	25	0	422	24	PDweights	prk
23	23	0	422	26	BMweightsP	prk
23	23	0	422	26	PDweightsP	prk
24	20	3	428	25	truealn	prk
24	17	5	426	28	refaln	prk
24	16	4	427	29	Guidance	prk
24	16	4	427	29	GuidanceP	prk
24	16	4	427	29	BMweights	prk
24	16	4	427	29	PDweights	prk
24	16	4	427	29	BMweightsP	prk
24	16	4	427	29	PDweightsP	prk
25	21	1	471	26	truealn	prk
25	17	2	470	30	refaln	prk
25	18	2	470	29	Guidance	prk
25	19	3	469	28	GuidanceP	prk
25	18	2	470	29	BMweights	prk
25	19	2	470	28	PDweights	prk
25	19	3	469	28	BMweightsP	prk
25	19	4	468	28	PDweightsP	prk
26	25	1	394	19	truealn	prk
26	23	2	393	21	refaln	prk
26	24	2	393	20	Guidance	prk
26	23	2	393	21	GuidanceP	prk
26	24	2	393	20	BMweights	prk
26	24	2	393	20	PDweights	prk
26	23	2	393	21	BMweightsP	prk
26	23	2	393	21	PDweightsP	prk
27	22	0	439	16	truealn	prk
27	23	0	439	15	refaln	prk
27	21	0	439	17	Guidance	prk
27	21	0	439	17	GuidanceP	prk
27	21	0	439	17	BMweights	prk
27	21	0	439	17	PDweights	prk
27	21	0	439	17	BMweightsP	prk
27	21	0	439	17	PDweightsP	prk
28	20	0	386	16	truealn	prk
28	18	1	385	18	refaln	prk
28	18	2	384	18	Guidance	prk
28	19	2	384	17	GuidanceP	prk
28	18	2	384	18	BMweights	prk
28	19	2	384	17	PDweights	prk
28	18	2	384	18	BMweightsP	prk
28	18	2	384	18	PDweightsP	prk
29	17	1	416	12	truealn	prk
29	16	2	415	13	refaln	prk
29	16	2	415	13	Guidance	prk
29	16	2	415	13	GuidanceP	prk
29	16	2	415	13	BMweights	prk
29	16	3	414	13	PDweights	prk
29	16	2	415	13	BMweightsP	prk
29	16	2	415	13	PDweightsP	prk
30	17	1	431	23	truealn	prk
30	15	3	429	25	refaln	prk
30	15	3	429	25	Guidance	prk
30	15	3	429	25	GuidanceP	prk
30	15	3	429	25	BMweights	prk
30	15	3	429	25	PDweights	prk
30	15	3	429	25	BMweightsP	prk
30	15	3	429	25	PDweightsP	prk
31	20	1	429	14	truealn	prk
31	20	1	429	14	refaln	prk
31	19	2	428	15	Guidance	prk
31	20	1	429	14	GuidanceP	prk
31	19	2	428	15	BMweights	prk
31	19	2	428	15	PDweights	prk
31	20	1	429	14	BMweightsP	prk
31	20	1	429	14	PDweightsP	prk
32	26	1	466	14	truealn	prk
32	21	2	465	19	refaln	prk
32	21	1	466	19	Guidance	prk
32	20	1	466	20	GuidanceP	prk
32	21	1	466	19	BMweights	prk
32	21	1	466	19	PDweights	prk
32	20	1	466	20	BMweightsP	prk
32	20	1	466	20	PDweightsP	prk
33	16	4	410	15	truealn	prk
33	15	3	411	16	refaln	prk
33	15	5	409	16	Guidance	prk
33	15	4	410	16	GuidanceP	prk
33	15	5	409	16	BMweights	prk
33	15	4	410	16	PDweights	prk
33	15	4	410	16	BMweightsP	prk
33	15	4	410	16	PDweightsP	prk
34	20	1	417	18	truealn	prk
34	20	1	417	18	refaln	prk
34	20	1	417	18	Guidance	prk
34	19	2	416	19	GuidanceP	prk
34	20	1	417	18	BMweights	prk
34	20	1	417	18	PDweights	prk
34	19	2	416	19	BMweightsP	prk
34	19	2	416	19	PDweightsP	prk
35	18	0	468	25	truealn	prk
35	17	3	465	26	refaln	prk
35	18	3	465	25	Guidance	prk
35	16	3	465	27	GuidanceP	prk
35	18	3	465	25	BMweights	prk
35	18	3	465	25	PDweights	prk
35	15	3	465	28	BMweightsP	prk
35	16	3	465	27	PDweightsP	prk
36	15	0	371	22	truealn	prk
36	14	2	369	23	refaln	prk
36	15	0	371	22	Guidance	prk
36	12	0	371	25	GuidanceP	prk
36	13	1	370	24	BMweights	prk
36	15	0	371	22	PDweights	prk
36	13	0	371	24	BMweightsP	prk
36	13	0	371	24	PDweightsP	prk
37	25	0	396	16	truealn	prk
37	18	0	396	23	refaln	prk
37	21	0	396	20	Guidance	prk
37	20	0	396	21	GuidanceP	prk
37	21	0	396	20	BMweights	prk
37	21	0	396	20	PDweights	prk
37	20	0	396	21	BMweightsP	prk
37	20	0	396	21	PDweightsP	prk
38	17	1	496	15	truealn	prk
38	14	1	496	18	refaln	prk
38	14	1	496	18	Guidance	prk
38	14	1	496	18	GuidanceP	prk
38	14	1	496	18	BMweights	prk
38	14	1	496	18	PDweights	prk
38	14	1	496	18	BMweightsP	prk
38	14	1	496	18	PDweightsP	prk
39	25	1	432	17	truealn	prk
39	25	2	431	17	refaln	prk
39	23	2	431	19	Guidance	prk
39	23	1	432	19	GuidanceP	prk
39	23	2	431	19	BMweights	prk
39	23	2	431	19	PDweights	prk
39	23	1	432	19	BMweightsP	prk
39	22	1	432	20	PDweightsP	prk
40	21	0	425	14	truealn	prk
40	16	1	424	19	refaln	prk
40	16	2	423	19	Guidance	prk
40	15	0	425	20	GuidanceP	prk
40	16	2	423	19	BMweights	prk
40	16	2	423	19	PDweights	prk
40	15	0	425	20	BMweightsP	prk
40	15	0	425	20	PDweightsP	prk
41	19	1	385	17	truealn	prk
41	19	2	384	17	refaln	prk
41	20	2	384	16	Guidance	prk
41	18	1	385	18	GuidanceP	prk
41	20	2	384	16	BMweights	prk
41	20	2	384	16	PDweights	prk
41	18	1	385	18	BMweightsP	prk
41	18	1	385	18	PDweightsP	prk
42	30	1	380	20	truealn	prk
42	25	1	380	25	refaln	prk
42	25	1	380	25	Guidance	prk
42	24	1	380	26	GuidanceP	prk
42	25	1	380	25	BMweights	prk
42	25	1	380	25	PDweights	prk
42	23	1	380	27	BMweightsP	prk
42	23	1	380	27	PDweightsP	prk
43	18	1	393	20	truealn	prk
43	16	1	393	22	refaln	prk
43	17	2	392	21	Guidance	prk
43	16	1	393	22	GuidanceP	prk
43	17	2	392	21	BMweights	prk
43	17	2	392	21	PDweights	prk
43	16	1	393	22	BMweightsP	prk
43	16	1	393	22	PDweightsP	prk
44	24	1	470	16	truealn	prk
44	24	3	468	16	refaln	prk
44	23	2	469	17	Guidance	prk
44	22	2	469	18	GuidanceP	prk
44	23	2	469	17	BMweights	prk
44	23	2	469	17	PDweights	prk
44	22	2	469	18	BMweightsP	prk
44	22	2	469	18	PDweightsP	prk
45	20	0	448	21	truealn	prk
45	19	0	448	22	refaln	prk
45	18	1	447	23	Guidance	prk
45	18	1	447	23	GuidanceP	prk
45	18	1	447	23	BMweights	prk
45	18	1	447	23	PDweights	prk
45	17	1	447	24	BMweightsP	prk
45	17	1	447	24	PDweightsP	prk
46	24	1	440	12	truealn	prk
46	25	1	440	11	refaln	prk
46	25	1	440	11	Guidance	prk
46	24	1	440	12	GuidanceP	prk
46	25	1	440	11	BMweights	prk
46	25	1	440	11	PDweights	prk
46	25	1	440	11	BMweightsP	prk
46	24	1	440	12	PDweightsP	prk
47	17	0	450	16	truealn	prk
47	16	2	448	17	refaln	prk
47	16	1	449	17	Guidance	prk
47	15	1	449	18	GuidanceP	prk
47	16	1	449	17	BMweights	prk
47	16	1	449	17	PDweights	prk
47	15	1	449	18	BMweightsP	prk
47	15	1	449	18	PDweightsP	prk
48	11	1	376	13	truealn	prk
48	9	5	372	15	refaln	prk
48	9	5	372	15	Guidance	prk
48	8	2	375	16	GuidanceP	prk
48	9	5	372	15	BMweights	prk
48	9	5	372	15	PDweights	prk
48	9	2	375	15	BMweightsP	prk
48	8	2	375	16	PDweightsP	prk
49	15	0	374	10	truealn	prk
49	14	2	372	11	refaln	prk
49	14	2	372	11	Guidance	prk
49	14	1	373	11	GuidanceP	prk
49	14	2	372	11	BMweights	prk
49	14	2	372	11	PDweights	prk
49	14	1	373	11	BMweightsP	prk
49	14	1	373	11	PDweightsP	prk
50	23	1	411	16	truealn	prk
50	21	1	411	18	refaln	prk
50	21	1	411	18	Guidance	prk
50	20	1	411	19	GuidanceP	prk
50	21	1	411	18	BMweights	prk
50	21	1	411	18	PDweights	prk
50	20	1	411	19	BMweightsP	prk
50	20	1	411	19	PDweightsP	prk
51	19	3	453	23	truealn	prk
51	13	6	450	29	refaln	prk
51	14	4	452	28	Guidance	prk
51	13	3	453	29	GuidanceP	prk
51	13	7	449	29	BMweights	prk
51	13	4	452	29	PDweights	prk
51	14	4	452	28	BMweightsP	prk
51	13	3	453	29	PDweightsP	prk
52	18	1	413	16	truealn	prk
52	16	1	413	18	refaln	prk
52	17	1	413	17	Guidance	prk
52	16	1	413	18	GuidanceP	prk
52	17	1	413	17	BMweights	prk
52	17	1	413	17	PDweights	prk
52	16	1	413	18	BMweightsP	prk
52	16	1	413	18	PDweightsP	prk
53	18	0	402	14	truealn	prk
53	16	4	398	16	refaln	prk
53	15	2	400	17	Guidance	prk
53	14	1	401	18	GuidanceP	prk
53	15	2	400	17	BMweights	prk
53	15	2	400	17	PDweights	prk
53	14	1	401	18	BMweightsP	prk
53	14	1	401	18	PDweightsP	prk
54	16	1	424	10	truealn	prk
54	13	3	422	13	refaln	prk
54	14	3	422	12	Guidance	prk
54	13	3	422	13	GuidanceP	prk
54	14	3	422	12	BMweights	prk
54	14	3	422	12	PDweights	prk
54	13	3	422	13	BMweightsP	prk
54	13	3	422	13	PDweightsP	prk
55	11	0	418	19	truealn	prk
55	10	0	418	20	refaln	prk
55	10	0	418	20	Guidance	prk
55	10	0	418	20	GuidanceP	prk
55	10	0	418	20	BMweights	prk
55	10	0	418	20	PDweights	prk
55	10	0	418	20	BMweightsP	prk
55	10	0	418	20	PDweightsP	prk
56	23	1	455	20	truealn	prk
56	22	2	454	21	refaln	prk
56	22	2	454	21	Guidance	prk
56	22	2	454	21	GuidanceP	prk
56	22	2	454	21	BMweights	prk
56	22	2	454	21	PDweights	prk
56	22	2	454	21	BMweightsP	prk
56	22	2	454	21	PDweightsP	prk
57	25	0	505	11	truealn	prk
57	12	3	502	24	refaln	prk
57	14	3	502	22	Guidance	prk
57	14	3	502	22	GuidanceP	prk
57	14	3	502	22	BMweights	prk
57	14	3	502	22	PDweights	prk
57	15	3	502	21	BMweightsP	prk
57	13	3	502	23	PDweightsP	prk
58	24	0	459	14	truealn	prk
58	23	3	456	15	refaln	prk
58	22	2	457	16	Guidance	prk
58	22	0	459	16	GuidanceP	prk
58	22	3	456	16	BMweights	prk
58	22	2	457	16	PDweights	prk
58	22	0	459	16	BMweightsP	prk
58	22	0	459	16	PDweightsP	prk
59	15	0	404	17	truealn	prk
59	14	0	404	18	refaln	prk
59	14	0	404	18	Guidance	prk
59	13	0	404	19	GuidanceP	prk
59	14	0	404	18	BMweights	prk
59	14	0	404	18	PDweights	prk
59	13	0	404	19	BMweightsP	prk
59	13	0	404	19	PDweightsP	prk
60	21	1	406	21	truealn	prk
60	15	6	401	27	refaln	prk
60	14	5	402	28	Guidance	prk
60	13	5	402	29	GuidanceP	prk
60	14	5	402	28	BMweights	prk
60	14	5	402	28	PDweights	prk
60	13	5	402	29	BMweightsP	prk
60	13	5	402	29	PDweightsP	prk
61	25	1	448	13	truealn	prk
61	22	2	447	16	refaln	prk
61	21	2	447	17	Guidance	prk
61	20	2	447	18	GuidanceP	prk
61	21	2	447	17	BMweights	prk
61	21	2	447	17	PDweights	prk
61	20	2	447	18	BMweightsP	prk
61	20	2	447	18	PDweightsP	prk
62	29	1	437	17	truealn	prk
62	27	1	437	19	refaln	prk
62	27	0	438	19	Guidance	prk
62	27	0	438	19	GuidanceP	prk
62	27	0	438	19	BMweights	prk
62	27	0	438	19	PDweights	prk
62	27	0	438	19	BMweightsP	prk
62	27	0	438	19	PDweightsP	prk
63	19	0	415	11	truealn	prk
63	16	4	411	14	refaln	prk
63	16	5	410	14	Guidance	prk
63	16	2	413	14	GuidanceP	prk
63	16	5	410	14	BMweights	prk
63	16	5	410	14	PDweights	prk
63	16	2	413	14	BMweightsP	prk
63	16	2	413	14	PDweightsP	prk
64	25	0	466	22	truealn	prk
64	17	6	460	30	refaln	prk
64	16	3	463	31	Guidance	prk
64	18	3	463	29	GuidanceP	prk
64	16	3	463	31	BMweights	prk
64	16	3	463	31	PDweights	prk
64	18	3	463	29	BMweightsP	prk
64	18	3	463	29	PDweightsP	prk
65	25	1	435	26	truealn	prk
65	22	5	431	29	refaln	prk
65	20	4	432	31	Guidance	prk
65	19	4	432	32	GuidanceP	prk
65	20	4	432	31	BMweights	prk
65	19	4	432	32	PDweights	prk
65	19	4	432	32	BMweightsP	prk
65	19	4	432	32	PDweightsP	prk
66	21	1	414	20	truealn	prk
66	22	2	413	19	refaln	prk
66	20	2	413	21	Guidance	prk
66	17	2	413	24	GuidanceP	prk
66	20	2	413	21	BMweights	prk
66	20	2	413	21	PDweights	prk
66	17	2	413	24	BMweightsP	prk
66	17	2	413	24	PDweightsP	prk
67	17	4	411	21	truealn	prk
67	12	4	411	26	refaln	prk
67	12	5	410	26	Guidance	prk
67	12	3	412	26	GuidanceP	prk
67	12	5	410	26	BMweights	prk
67	12	5	410	26	PDweights	prk
67	12	3	412	26	BMweightsP	prk
67	12	3	412	26	PDweightsP	prk
68	14	0	427	15	truealn	prk
68	11	0	427	18	refaln	prk
68	9	0	427	20	Guidance	prk
68	8	0	427	21	GuidanceP	prk
68	9	0	427	20	BMweights	prk
68	9	0	427	20	PDweights	prk
68	8	0	427	21	BMweightsP	prk
68	9	1	426	20	PDweightsP	prk
69	25	2	386	20	truealn	prk
69	21	4	384	24	refaln	prk
69	21	3	385	24	Guidance	prk
69	23	2	386	22	GuidanceP	prk
69	21	3	385	24	BMweights	prk
69	21	3	385	24	PDweights	prk
69	22	2	386	23	BMweightsP	prk
69	23	2	386	22	PDweightsP	prk
70	20	0	465	18	truealn	prk
70	18	1	464	20	refaln	prk
70	18	0	465	20	Guidance	prk
70	16	0	465	22	GuidanceP	prk
70	18	0	465	20	BMweights	prk
70	18	0	465	20	PDweights	prk
70	17	0	465	21	BMweightsP	prk
70	16	0	465	22	PDweightsP	prk
71	23	2	425	10	truealn	prk
71	21	3	424	12	refaln	prk
71	21	2	425	12	Guidance	prk
71	20	2	425	13	GuidanceP	prk
71	21	2	425	12	BMweights	prk
71	21	2	425	12	PDweights	prk
71	21	2	425	12	BMweightsP	prk
71	21	2	425	12	PDweightsP	prk
72	33	2	433	17	truealn	prk
72	29	4	431	21	refaln	prk
72	28	2	433	22	Guidance	prk
72	28	1	434	22	GuidanceP	prk
72	28	2	433	22	BMweights	prk
72	28	2	433	22	PDweights	prk
72	28	1	434	22	BMweightsP	prk
72	28	1	434	22	PDweightsP	prk
73	32	0	542	20	truealn	prk
73	23	3	539	29	refaln	prk
73	22	3	539	30	Guidance	prk
73	19	2	540	33	GuidanceP	prk
73	21	2	540	31	BMweights	prk
73	20	2	540	32	PDweights	prk
73	20	2	540	32	BMweightsP	prk
73	20	2	540	32	PDweightsP	prk
74	22	0	393	12	truealn	prk
74	20	3	390	14	refaln	prk
74	20	1	392	14	Guidance	prk
74	19	1	392	15	GuidanceP	prk
74	20	1	392	14	BMweights	prk
74	20	1	392	14	PDweights	prk
74	19	1	392	15	BMweightsP	prk
74	19	1	392	15	PDweightsP	prk
75	16	0	388	21	truealn	prk
75	14	2	386	23	refaln	prk
75	12	1	387	25	Guidance	prk
75	12	1	387	25	GuidanceP	prk
75	12	2	386	25	BMweights	prk
75	11	0	388	26	PDweights	prk
75	12	1	387	25	BMweightsP	prk
75	11	0	388	26	PDweightsP	prk
76	25	3	356	15	truealn	prk
76	23	0	359	17	refaln	prk
76	24	0	359	16	Guidance	prk
76	22	0	359	18	GuidanceP	prk
76	24	0	359	16	BMweights	prk
76	24	0	359	16	PDweights	prk
76	22	0	359	18	BMweightsP	prk
76	22	0	359	18	PDweightsP	prk
77	21	0	385	18	truealn	prk
77	22	4	381	17	refaln	prk
77	20	5	380	19	Guidance	prk
77	18	3	382	21	GuidanceP	prk
77	20	5	380	19	BMweights	prk
77	21	5	380	18	PDweights	prk
77	16	3	382	23	BMweightsP	prk
77	16	3	382	23	PDweightsP	prk
78	27	1	426	10	truealn	prk
78	27	6	421	10	refaln	prk
78	27	5	422	10	Guidance	prk
78	27	2	425	10	GuidanceP	prk
78	27	5	422	10	BMweights	prk
78	27	5	422	10	PDweights	prk
78	28	2	425	9	BMweightsP	prk
78	27	2	425	10	PDweightsP	prk
79	17	1	416	25	truealn	prk
79	13	1	416	29	refaln	prk
79	13	2	415	29	Guidance	prk
79	12	2	415	30	GuidanceP	prk
79	13	2	415	29	BMweights	prk
79	13	2	415	29	PDweights	prk
79	12	2	415	30	BMweightsP	prk
79	12	2	415	30	PDweightsP	prk
80	19	0	510	18	truealn	prk
80	11	4	506	26	refaln	prk
80	12	3	507	25	Guidance	prk
80	10	3	507	27	GuidanceP	prk
80	12	3	507	25	BMweights	prk
80	12	3	507	25	PDweights	prk
80	10	3	507	27	BMweightsP	prk
80	10	3	507	27	PDweightsP	prk
81	22	2	385	23	truealn	prk
81	18	6	381	27	refaln	prk
81	19	5	382	26	Guidance	prk
81	18	5	382	27	GuidanceP	prk
81	19	5	382	26	BMweights	prk
81	19	5	382	26	PDweights	prk
81	18	5	382	27	BMweightsP	prk
81	18	5	382	27	PDweightsP	prk
82	23	1	492	16	truealn	prk
82	19	2	491	20	refaln	prk
82	18	5	488	21	Guidance	prk
82	18	4	489	21	GuidanceP	prk
