count	tp	fp	tn	fn	case	gene
88	22	1	324	87	PDweights	rho
88	23	1	324	86	BMweightsP	rho
88	22	1	324	87	PDweightsP	rho
89	29	0	301	91	truealn	rho
89	31	1	300	89	refaln	rho
89	30	1	300	90	Guidance	rho
89	29	0	301	91	GuidanceP	rho
89	30	1	300	90	BMweights	rho
89	30	1	300	90	PDweights	rho
89	29	0	301	91	BMweightsP	rho
89	29	0	301	91	PDweightsP	rho
90	21	0	359	113	truealn	rho
90	15	1	358	119	refaln	rho
90	15	1	358	119	Guidance	rho
90	13	1	358	121	GuidanceP	rho
90	15	1	358	119	BMweights	rho
90	15	1	358	119	PDweights	rho
90	15	1	358	119	BMweightsP	rho
90	13	1	358	121	PDweightsP	rho
91	20	0	293	111	truealn	rho
91	23	0	293	108	refaln	rho
91	24	0	293	107	Guidance	rho
91	22	0	293	109	GuidanceP	rho
91	25	0	293	106	BMweights	rho
91	25	0	293	106	PDweights	rho
91	23	0	293	108	BMweightsP	rho
91	23	0	293	108	PDweightsP	rho
92	25	1	348	95	truealn	rho
92	23	0	349	97	refaln	rho
92	24	2	347	96	Guidance	rho
92	23	2	347	97	GuidanceP	rho
92	24	2	347	96	BMweights	rho
92	26	2	347	94	PDweights	rho
92	23	2	347	97	BMweightsP	rho
92	23	2	347	97	PDweightsP	rho
93	30	0	297	96	truealn	rho
93	20	1	296	106	refaln	rho
93	22	1	296	104	Guidance	rho
93	21	1	296	105	GuidanceP	rho
93	22	1	296	104	BMweights	rho
93	22	1	296	104	PDweights	rho
93	22	1	296	104	BMweightsP	rho
93	22	1	296	104	PDweightsP	rho
94	21	1	339	78	truealn	rho
94	18	2	338	81	refaln	rho
94	18	2	338	81	Guidance	rho
94	13	1	339	86	GuidanceP	rho
94	18	2	338	81	BMweights	rho
94	15	2	338	84	PDweights	rho
94	14	1	339	85	BMweightsP	rho
94	13	1	339	86	PDweightsP	rho
95	17	0	325	89	truealn	rho
95	20	0	325	86	refaln	rho
95	20	1	324	86	Guidance	rho
95	20	1	324	86	GuidanceP	rho
95	20	1	324	86	BMweights	rho
95	20	1	324	86	PDweights	rho
95	17	1	324	89	BMweightsP	rho
95	19	1	324	87	PDweightsP	rho
96	34	0	305	85	truealn	rho
96	31	0	305	88	refaln	rho
96	31	0	305	88	Guidance	rho
96	31	0	305	88	GuidanceP	rho
96	31	0	305	88	BMweights	rho
96	31	0	305	88	PDweights	rho
96	31	0	305	88	BMweightsP	rho
96	31	0	305	88	PDweightsP	rho
97	36	0	347	100	truealn	rho
97	36	0	347	100	refaln	rho
97	35	0	347	101	Guidance	rho
97	36	1	346	100	GuidanceP	rho
97	35	0	347	101	BMweights	rho
97	35	0	347	101	PDweights	rho
97	36	1	346	100	BMweightsP	rho
97	36	1	346	100	PDweightsP	rho
98	39	0	353	102	truealn	rho
98	35	2	351	106	refaln	rho
98	35	1	352	106	Guidance	rho
98	34	1	352	107	GuidanceP	rho
98	35	1	352	106	BMweights	rho
98	35	1	352	106	PDweights	rho
98	35	1	352	106	BMweightsP	rho
98	34	1	352	107	PDweightsP	rho
99	31	0	342	73	truealn	rho
99	23	1	341	81	refaln	rho
99	22	1	341	82	Guidance	rho
99	23	1	341	81	GuidanceP	rho
99	22	1	341	82	BMweights	rho
99	22	1	341	82	PDweights	rho
99	23	1	341	81	BMweightsP	rho
99	23	1	341	81	PDweightsP	rho
0	34	0	354	78	truealn	prk
0	30	5	349	82	refaln	prk
0	29	4	350	83	Guidance	prk
0	28	3	351	84	GuidanceP	prk
0	29	4	350	83	BMweights	prk
0	29	4	350	83	PDweights	prk
0	28	3	351	84	BMweightsP	prk
0	29	4	350	83	PDweightsP	prk
1	36	0	291	76	truealn	prk
1	33	3	288	79	refaln	prk
1	32	2	289	80	Guidance	prk
1	33	3	288	79	GuidanceP	prk
1	32	2	289	80	BMweights	prk
1	32	2	289	80	PDweights	prk
1	33	3	288	79	BMweightsP	prk
1	33	3	288	79	PDweightsP	prk
2	51	0	348	69	truealn	prk
2	35	2	346	85	refaln	prk
2	34	2	346	86	Guidance	prk
2	35	1	347	85	GuidanceP	prk
2	34	2	346	86	BMweights	prk
2	34	2	346	86	PDweights	prk
2	36	1	347	84	BMweightsP	prk
2	36	1	347	84	PDweightsP	prk
3	44	0	282	93	truealn	prk
3	40	1	281	97	refaln	prk
3	42	1	281	95	Guidance	prk
3	42	0	282	95	GuidanceP	prk
3	42	1	281	95	BMweights	prk
3	42	1	281	95	PDweights	prk
3	41	0	282	96	BMweightsP	prk
3	40	0	282	97	PDweightsP	prk
4	46	0	361	84	truealn	prk
4	37	3	358	93	refaln	prk
4	39	2	359	91	Guidance	prk
4	37	1	360	93	GuidanceP	prk
4	39	2	359	91	BMweights	prk
4	38	2	359	92	PDweights	prk
4	38	1	360	92	BMweightsP	prk
4	36	1	360	94	PDweightsP	prk
5	45	0	326	77	truealn	prk
5	37	2	324	85	refaln	prk
5	36	2	324	86	Guidance	prk
5	35	3	323	87	GuidanceP	prk
5	37	2	324	85	BMweights	prk
5	35	2	324	87	PDweights	prk
5	35	2	324	87	BMweightsP	prk
5	35	2	324	87	PDweightsP	prk
6	60	0	310	79	truealn	prk
6	48	7	303	91	refaln	prk
6	51	7	303	88	Guidance	prk
6	42	4	306	97	GuidanceP	prk
6	51	7	303	88	BMweights	prk
6	49	6	304	90	PDweights	prk
6	42	4	306	97	BMweightsP	prk
6	42	4	306	97	PDweightsP	prk
7	50	1	341	77	truealn	prk
7	37	1	341	90	refaln	prk
7	38	2	340	89	Guidance	prk
7	39	2	340	88	GuidanceP	prk
7	38	2	340	89	BMweights	prk
7	38	2	340	89	PDweights	prk
7	38	2	340	89	BMweightsP	prk
7	39	2	340	88	PDweightsP	prk
8	51	0	350	73	truealn	prk
8	40	4	346	84	refaln	prk
8	39	2	348	85	Guidance	prk
8	40	2	348	84	GuidanceP	prk
8	40	2	348	84	BMweights	prk
8	40	2	348	84	PDweights	prk
8	40	2	348	84	BMweightsP	prk
8	40	2	348	84	PDweightsP	prk
9	40	0	348	103	truealn	prk
9	27	10	338	116	refaln	prk
9	27	9	339	116	Guidance	prk
9	26	7	341	117	GuidanceP	prk
9	27	9	339	116	BMweights	prk
9	26	8	340	117	PDweights	prk
9	26	7	341	117	BMweightsP	prk
9	26	7	341	117	PDweightsP	prk
10	39	0	301	78	truealn	prk
10	34	3	298	83	refaln	prk
10	33	2	299	84	Guidance	prk
10	34	3	298	83	GuidanceP	prk
10	34	3	298	83	BMweights	prk
10	33	3	298	84	PDweights	prk
10	34	3	298	83	BMweightsP	prk
10	34	2	299	83	PDweightsP	prk
11	50	1	360	58	truealn	prk
11	63	2	359	45	refaln	prk
11	46	2	359	62	Guidance	prk
11	54	1	360	54	GuidanceP	prk
11	53	2	359	55	BMweights	prk
11	44	2	359	64	PDweights	prk
11	55	1	360	53	BMweightsP	prk
11	48	1	360	60	PDweightsP	prk
12	41	0	291	67	truealn	prk
12	36	5	286	72	refaln	prk
12	35	5	286	73	Guidance	prk
12	35	5	286	73	GuidanceP	prk
12	35	5	286	73	BMweights	prk
12	35	5	286	73	PDweights	prk
12	34	5	286	74	BMweightsP	prk
12	35	5	286	73	PDweightsP	prk
13	43	0	306	57	truealn	prk
13	42	1	305	58	refaln	prk
13	44	1	305	56	Guidance	prk
13	44	1	305	56	GuidanceP	prk
13	44	1	305	56	BMweights	prk
13	44	1	305	56	PDweights	prk
13	43	1	305	57	BMweightsP	prk
13	43	1	305	57	PDweightsP	prk
14	44	0	310	90	truealn	prk
14	42	1	309	92	refaln	prk
14	42	1	309	92	Guidance	prk
14	42	1	309	92	GuidanceP	prk
14	42	1	309	92	BMweights	prk
14	42	1	309	92	PDweights	prk
14	42	1	309	92	BMweightsP	prk
14	42	1	309	92	PDweightsP	prk
15	55	0	372	91	truealn	prk
15	49	5	367	97	refaln	prk
15	56	5	367	90	Guidance	prk
15	49	4	368	97	GuidanceP	prk
15	56	6	366	90	BMweights	prk
15	56	5	367	90	PDweights	prk
15	49	4	368	97	BMweightsP	prk
15	49	4	368	97	PDweightsP	prk
16	38	0	339	82	truealn	prk
16	28	1	338	92	refaln	prk
16	29	1	338	91	Guidance	prk
16	30	1	338	90	GuidanceP	prk
16	28	1	338	92	BMweights	prk
16	29	1	338	91	PDweights	prk
16	30	1	338	90	BMweightsP	prk
16	30	1	338	90	PDweightsP	prk
17	45	0	334	77	truealn	prk
17	45	1	333	77	refaln	prk
17	42	1	333	80	Guidance	prk
17	40	1	333	82	GuidanceP	prk
17	42	1	333	80	BMweights	prk
17	42	1	333	80	PDweights	prk
17	40	1	333	82	BMweightsP	prk
17	40	1	333	82	PDweightsP	prk
18	40	0	348	88	truealn	prk
18	37	8	340	91	refaln	prk
18	39	8	340	89	Guidance	prk
18	38	8	340	90	GuidanceP	prk
18	39	8	340	89	BMweights	prk
18	39	8	340	89	PDweights	prk
18	38	7	341	90	BMweightsP	prk
18	38	7	341	90	PDweightsP	prk
19	42	1	281	84	truealn	prk
19	34	2	280	92	refaln	prk
19	35	0	282	91	Guidance	prk
19	36	0	282	90	GuidanceP	prk
19	35	0	282	91	BMweights	prk
19	34	0	282	92	PDweights	prk
19	36	0	282	90	BMweightsP	prk
19	36	0	282	90	PDweightsP	prk
20	47	0	331	71	truealn	prk
20	40	4	327	78	refaln	prk
20	40	4	327	78	Guidance	prk
20	38	4	327	80	GuidanceP	prk
20	40	4	327	78	BMweights	prk
20	40	4	327	78	PDweights	prk
20	38	4	327	80	BMweightsP	prk
20	37	4	327	81	PDweightsP	prk
21	51	1	352	93	truealn	prk
21	54	7	346	90	refaln	prk
21	52	7	346	92	Guidance	prk
21	46	3	350	98	GuidanceP	prk
21	54	6	347	90	BMweights	prk
21	52	6	347	92	PDweights	prk
21	45	3	350	99	BMweightsP	prk
21	46	3	350	98	PDweightsP	prk
22	40	0	333	66	truealn	prk
22	32	2	331	74	refaln	prk
22	32	2	331	74	Guidance	prk
22	32	1	332	74	GuidanceP	prk
22	32	2	331	74	BMweights	prk
22	32	1	332	74	PDweights	prk
22	32	1	332	74	BMweightsP	prk
22	34	1	332	72	PDweightsP	prk
23	44	1	334	70	truealn	prk
23	34	1	334	80	refaln	prk
23	37	1	334	77	Guidance	prk
23	36	2	333	78	GuidanceP	prk
23	37	2	333	77	BMweights	prk
23	35	1	334	79	PDweights	prk
23	35	3	332	79	BMweightsP	prk
23	35	2	333	79	PDweightsP	prk
24	37	1	365	97	truealn	prk
24	31	4	362	103	refaln	prk
24	32	3	363	102	Guidance	prk
24	31	4	362	103	GuidanceP	prk
24	32	3	363	102	BMweights	prk
24	32	3	363	102	PDweights	prk
24	33	4	362	101	BMweightsP	prk
24	32	4	362	102	PDweightsP	prk
25	60	2	304	65	truealn	prk
25	47	4	302	78	refaln	prk
25	52	2	304	73	Guidance	prk
25	50	2	304	75	GuidanceP	prk
25	52	2	304	73	BMweights	prk
25	51	2	304	74	PDweights	prk
25	49	2	304	76	BMweightsP	prk
25	50	2	304	75	PDweightsP	prk
26	46	0	319	75	truealn	prk
26	42	0	319	79	refaln	prk
26	43	0	319	78	Guidance	prk
26	43	0	319	78	GuidanceP	prk
26	43	0	319	78	BMweights	prk
26	43	0	319	78	PDweights	prk
26	41	0	319	80	BMweightsP	prk
26	38	0	319	83	PDweightsP	prk
27	37	0	341	85	truealn	prk
27	38	2	339	84	refaln	prk
27	38	3	338	84	Guidance	prk
27	37	2	339	85	GuidanceP	prk
27	38	2	339	84	BMweights	prk
27	38	2	339	84	PDweights	prk
27	37	2	339	85	BMweightsP	prk
27	37	2	339	85	PDweightsP	prk
28	41	0	357	85	truealn	prk
28	43	5	352	83	refaln	prk
28	41	1	356	85	Guidance	prk
28	41	1	356	85	GuidanceP	prk
28	41	2	355	85	BMweights	prk
28	41	1	356	85	PDweights	prk
28	41	1	356	85	BMweightsP	prk
28	42	1	356	84	PDweightsP	prk
29	33	0	336	70	truealn	prk
29	24	6	330	79	refaln	prk
29	27	5	331	76	Guidance	prk
29	27	4	332	76	GuidanceP	prk
29	27	5	331	76	BMweights	prk
29	27	5	331	76	PDweights	prk
29	27	4	332	76	BMweightsP	prk
29	27	4	332	76	PDweightsP	prk
30	45	0	349	80	truealn	prk
30	46	1	348	79	refaln	prk
30	44	0	349	81	Guidance	prk
30	41	0	349	84	GuidanceP	prk
30	44	0	349	81	BMweights	prk
30	45	0	349	80	PDweights	prk
30	42	0	349	83	BMweightsP	prk
30	41	0	349	84	PDweightsP	prk
31	42	0	283	85	truealn	prk
31	32	0	283	95	refaln	prk
31	35	0	283	92	Guidance	prk
31	36	0	283	91	GuidanceP	prk
31	35	0	283	92	BMweights	prk
31	35	0	283	92	PDweights	prk
31	36	0	283	91	BMweightsP	prk
31	36	0	283	91	PDweightsP	prk
32	47	0	304	89	truealn	prk
32	47	5	299	89	refaln	prk
32	48	5	299	88	Guidance	prk
32	45	4	300	91	GuidanceP	prk
32	46	5	299	90	BMweights	prk
32	47	4	300	89	PDweights	prk
32	41	4	300	95	BMweightsP	prk
32	42	4	300	94	PDweightsP	prk
33	34	0	330	73	truealn	prk
33	35	4	326	72	refaln	prk
33	33	2	328	74	Guidance	prk
33	33	1	329	74	GuidanceP	prk
33	36	5	325	71	BMweights	prk
33	33	2	328	74	PDweights	prk
33	33	1	329	74	BMweightsP	prk
33	33	1	329	74	PDweightsP	prk
34	49	0	361	88	truealn	prk
34	43	1	360	94	refaln	prk
34	43	1	360	94	Guidance	prk
34	37	1	360	100	GuidanceP	prk
34	43	1	360	94	BMweights	prk
34	43	1	360	94	PDweights	prk
34	39	1	360	98	BMweightsP	prk
34	37	1	360	100	PDweightsP	prk
35	25	0	351	74	truealn	prk
35	26	2	349	73	refaln	prk
35	29	1	350	70	Guidance	prk
35	29	2	349	70	GuidanceP	prk
35	29	1	350	70	BMweights	prk
35	29	1	350	70	PDweights	prk
35	27	2	349	72	BMweightsP	prk
35	27	2	349	72	PDweightsP	prk
36	50	0	357	74	truealn	prk
36	41	3	354	83	refaln	prk
36	43	3	354	81	Guidance	prk
36	46	2	355	78	GuidanceP	prk
36	43	3	354	81	BMweights	prk
36	44	3	354	80	PDweights	prk
36	46	2	355	78	BMweightsP	prk
36	46	2	355	78	PDweightsP	prk
37	41	0	328	78	truealn	prk
37	32	2	326	87	refaln	prk
37	32	0	328	87	Guidance	prk
37	36	0	328	83	GuidanceP	prk
37	32	0	328	87	BMweights	prk
37	32	0	328	87	PDweights	prk
37	36	0	328	83	BMweightsP	prk
37	36	0	328	83	PDweightsP	prk
38	34	1	292	97	truealn	prk
38	27	1	292	104	refaln	prk
38	28	1	292	103	Guidance	prk
38	28	1	292	103	GuidanceP	prk
38	28	1	292	103	BMweights	prk
38	28	1	292	103	PDweights	prk
38	27	1	292	104	BMweightsP	prk
38	27	1	292	104	PDweightsP	prk
39	35	0	354	80	truealn	prk
39	34	3	351	81	refaln	prk
39	31	1	353	84	Guidance	prk
39	35	0	354	80	GuidanceP	prk
39	31	1	353	84	BMweights	prk
39	31	1	353	84	PDweights	prk
39	35	0	354	80	BMweightsP	prk
39	35	0	354	80	PDweightsP	prk
40	56	0	319	68	truealn	prk
40	55	4	315	69	refaln	prk
40	54	4	315	70	Guidance	prk
40	51	2	317	73	GuidanceP	prk
40	54	4	315	70	BMweights	prk
40	54	4	315	70	PDweights	prk
40	51	2	317	73	BMweightsP	prk
40	52	2	317	72	PDweightsP	prk
41	50	0	333	92	truealn	prk
41	47	4	329	95	refaln	prk
41	48	4	329	94	Guidance	prk
41	46	3	330	96	GuidanceP	prk
41	48	4	329	94	BMweights	prk
41	48	4	329	94	PDweights	prk
41	47	3	330	95	BMweightsP	prk
41	46	3	330	96	PDweightsP	prk
42	37	0	348	107	truealn	prk
42	29	8	340	115	refaln	prk
42	28	7	341	116	Guidance	prk
42	28	6	342	116	GuidanceP	prk
42	28	7	341	116	BMweights	prk
42	28	7	341	116	PDweights	prk
42	27	6	342	117	BMweightsP	prk
42	28	6	342	116	PDweightsP	prk
43	43	0	333	73	truealn	prk
43	43	3	330	73	refaln	prk
43	40	2	331	76	Guidance	prk
43	39	1	332	77	GuidanceP	prk
43	38	2	331	78	BMweights	prk
43	39	2	331	77	PDweights	prk
43	39	1	332	77	BMweightsP	prk
43	39	1	332	77	PDweightsP	prk
44	51	0	339	80	truealn	prk
44	52	4	335	79	refaln	prk
44	53	3	336	78	Guidance	prk
44	49	1	338	82	GuidanceP	prk
44	53	3	336	78	BMweights	prk
44	53	3	336	78	PDweights	prk
44	50	1	338	81	BMweightsP	prk
44	50	1	338	81	PDweightsP	prk
45	45	0	313	75	truealn	prk
45	37	1	312	83	refaln	prk
45	35	0	313	85	Guidance	prk
45	37	0	313	83	GuidanceP	prk
45	36	0	313	84	BMweights	prk
45	35	0	313	85	PDweights	prk
45	36	0	313	84	BMweightsP	prk
45	36	0	313	84	PDweightsP	prk
46	51	1	348	90	truealn	prk
46	48	3	346	93	refaln	prk
46	45	3	346	96	Guidance	prk
46	43	3	346	98	GuidanceP	prk
46	46	3	346	95	BMweights	prk
46	45	3	346	96	PDweights	prk
46	43	3	346	98	BMweightsP	prk
46	43	3	346	98	PDweightsP	prk
47	54	0	308	75	truealn	prk
47	46	4	304	83	refaln	prk
47	45	4	304	84	Guidance	prk
47	44	4	304	85	GuidanceP	prk
47	45	4	304	84	BMweights	prk
47	44	4	304	85	PDweights	prk
47	43	4	304	86	BMweightsP	prk
47	43	4	304	86	PDweightsP	prk
48	41	0	363	97	truealn	prk
48	47	1	362	91	refaln	prk
48	39	0	363	99	Guidance	prk
48	42	0	363	96	GuidanceP	prk
48	40	0	363	98	BMweights	prk
48	38	0	363	100	PDweights	prk
48	44	0	363	94	BMweightsP	prk
48	41	0	363	97	PDweightsP	prk
49	31	0	331	86	truealn	prk
49	27	2	329	90	refaln	prk
49	26	2	329	91	Guidance	prk
49	26	2	329	91	GuidanceP	prk
49	26	2	329	91	BMweights	prk
49	26	2	329	91	PDweights	prk
49	24	2	329	93	BMweightsP	prk
49	24	2	329	93	PDweightsP	prk
50	41	1	308	75	truealn	prk
50	37	2	307	79	refaln	prk
50	38	2	307	78	Guidance	prk
50	38	2	307	78	GuidanceP	prk
50	38	2	307	78	BMweights	prk
50	38	2	307	78	PDweights	prk
50	39	2	307	77	BMweightsP	prk
50	38	2	307	78	PDweightsP	prk
51	17	0	327	107	truealn	prk
51	18	3	324	106	refaln	prk
51	17	2	325	107	Guidance	prk
51	15	1	326	109	GuidanceP	prk
51	19	2	325	105	BMweights	prk
51	17	2	325	107	PDweights	prk
51	15	2	325	109	BMweightsP	prk
51	15	2	325	109	PDweightsP	prk
52	41	0	385	84	truealn	prk
52	35	4	381	90	refaln	prk
52	36	3	382	89	Guidance	prk
52	36	2	383	89	GuidanceP	prk
52	36	3	382	89	BMweights	prk
52	37	3	382	88	PDweights	prk
52	36	2	383	89	BMweightsP	prk
52	35	2	383	90	PDweightsP	prk
53	52	1	339	85	truealn	prk
53	40	2	338	97	refaln	prk
53	39	2	338	98	Guidance	prk
53	39	2	338	98	GuidanceP	prk
53	39	2	338	98	BMweights	prk
53	40	2	338	97	PDweights	prk
53	39	2	338	98	BMweightsP	prk
53	39	2	338	98	PDweightsP	prk
54	44	0	289	74	truealn	prk
54	31	2	287	87	refaln	prk
54	33	2	287	85	Guidance	prk
54	33	2	287	85	GuidanceP	prk
54	33	2	287	85	BMweights	prk
54	33	2	287	85	PDweights	prk
54	35	2	287	83	BMweightsP	prk
54	34	2	287	84	PDweightsP	prk
55	26	1	313	88	truealn	prk
55	21	1	313	93	refaln	prk
55	21	1	313	93	Guidance	prk
55	22	1	313	92	GuidanceP	prk
55	21	1	313	93	BMweights	prk
55	21	1	313	93	PDweights	prk
55	22	1	313	92	BMweightsP	prk
55	23	1	313	91	PDweightsP	prk
56	43	0	342	89	truealn	prk
56	29	2	340	103	refaln	prk
56	32	2	340	100	Guidance	prk
56	30	2	340	102	GuidanceP	prk
56	32	2	340	100	BMweights	prk
56	32	2	340	100	PDweights	prk
56	30	2	340	102	BMweightsP	prk
56	30	2	340	102	PDweightsP	prk
57	50	0	349	95	truealn	prk
57	35	10	339	110	refaln	prk
57	35	10	339	110	Guidance	prk
57	30	10	339	115	GuidanceP	prk
57	34	10	339	111	BMweights	prk
57	34	10	339	111	PDweights	prk
57	30	10	339	115	BMweightsP	prk
57	30	10	339	115	PDweightsP	prk
58	55	0	353	95	truealn	prk
58	43	3	350	107	refaln	prk
58	47	4	349	103	Guidance	prk
58	40	4	349	110	GuidanceP	prk
58	47	4	349	103	BMweights	prk
58	47	4	349	103	PDweights	prk
58	42	4	349	108	BMweightsP	prk
58	40	4	349	110	PDweightsP	prk
59	52	0	378	97	truealn	prk
59	49	2	376	100	refaln	prk
59	44	2	376	105	Guidance	prk
59	45	2	376	104	GuidanceP	prk
59	44	2	376	105	BMweights	prk
59	44	2	376	105	PDweights	prk
59	46	2	376	103	BMweightsP	prk
59	46	2	376	103	PDweightsP	prk
60	58	0	341	81	truealn	prk
60	48	0	341	91	refaln	prk
60	43	0	341	96	Guidance	prk
60	45	0	341	94	GuidanceP	prk
60	42	0	341	97	BMweights	prk
60	42	1	340	97	PDweights	prk
60	45	0	341	94	BMweightsP	prk
60	45	0	341	94	PDweightsP	prk
61	41	0	324	81	truealn	prk
61	33	0	324	89	refaln	prk
61	33	0	324	89	Guidance	prk
61	32	0	324	90	GuidanceP	prk
61	32	0	324	90	BMweights	prk
61	33	0	324	89	PDweights	prk
61	31	0	324	91	BMweightsP	prk
61	32	0	324	90	PDweightsP	prk
62	30	0	324	80	truealn	prk
62	24	3	321	86	refaln	prk
62	25	3	321	85	Guidance	prk
62	21	2	322	89	GuidanceP	prk
62	24	3	321	86	BMweights	prk
62	25	3	321	85	PDweights	prk
62	22	2	322	88	BMweightsP	prk
62	20	2	322	90	PDweightsP	prk
63	29	0	338	78	truealn	prk
63	27	1	337	80	refaln	prk
63	28	1	337	79	Guidance	prk
63	28	1	337	79	GuidanceP	prk
63	28	1	337	79	BMweights	prk
63	28	1	337	79	PDweights	prk
63	28	1	337	79	BMweightsP	prk
63	28	1	337	79	PDweightsP	prk
64	42	1	284	76	truealn	prk
64	34	5	280	84	refaln	prk
64	35	7	278	83	Guidance	prk
64	34	3	282	84	GuidanceP	prk
64	34	5	280	84	BMweights	prk
64	35	7	278	83	PDweights	prk
64	33	3	282	85	BMweightsP	prk
64	34	3	282	84	PDweightsP	prk
65	36	1	299	84	truealn	prk
65	29	1	299	91	refaln	prk
65	30	1	299	90	Guidance	prk
65	28	1	299	92	GuidanceP	prk
65	27	0	300	93	BMweights	prk
65	27	1	299	93	PDweights	prk
65	29	1	299	91	BMweightsP	prk
65	27	1	299	93	PDweightsP	prk
66	44	0	380	99	truealn	prk
66	38	0	380	105	refaln	prk
66	38	0	380	105	Guidance	prk
66	41	0	380	102	GuidanceP	prk
66	38	0	380	105	BMweights	prk
66	37	0	380	106	PDweights	prk
66	41	0	380	102	BMweightsP	prk
66	41	0	380	102	PDweightsP	prk
67	56	1	313	85	truealn	prk
67	56	4	310	85	refaln	prk
67	57	5	309	84	Guidance	prk
67	46	1	313	95	GuidanceP	prk
67	57	5	309	84	BMweights	prk
67	57	5	309	84	PDweights	prk
67	49	1	313	92	BMweightsP	prk
67	48	0	314	93	PDweightsP	prk
68	41	1	350	90	truealn	prk
68	38	2	349	93	refaln	prk
68	38	1	350	93	Guidance	prk
68	39	1	350	92	GuidanceP	prk
68	37	1	350	94	BMweights	prk
68	37	1	350	94	PDweights	prk
68	36	1	350	95	BMweightsP	prk
68	37	1	350	94	PDweightsP	prk
69	48	0	297	72	truealn	prk
69	45	1	296	75	refaln	prk
69	42	1	296	78	Guidance	prk
69	45	1	296	75	GuidanceP	prk
69	44	1	296	76	BMweights	prk
69	42	1	296	78	PDweights	prk
69	47	1	296	73	BMweightsP	prk
69	47	1	296	73	PDweightsP	prk
70	36	0	342	99	truealn	prk
70	40	1	341	95	refaln	prk
70	42	1	341	93	Guidance	prk
70	41	1	341	94	GuidanceP	prk
70	42	1	341	93	BMweights	prk
70	42	1	341	93	PDweights	prk
70	41	1	341	94	BMweightsP	prk
70	41	1	341	94	PDweightsP	prk
71	48	1	363	101	truealn	prk
71	35	5	359	114	refaln	prk
71	37	2	362	112	Guidance	prk
71	37	2	362	112	GuidanceP	prk
71	37	2	362	112	BMweights	prk
71	37	2	362	112	PDweights	prk
71	37	2	362	112	BMweightsP	prk
71	37	2	362	112	PDweightsP	prk
72	39	0	306	77	truealn	prk
72	37	3	303	79	refaln	prk
72	35	1	305	81	Guidance	prk
72	34	0	306	82	GuidanceP	prk
72	35	2	304	81	BMweights	prk
72	32	0	306	84	PDweights	prk
72	35	1	305	81	BMweightsP	prk
72	30	0	306	86	PDweightsP	prk
73	61	0	351	84	truealn	prk
73	48	4	347	97	refaln	prk
73	46	2	349	99	Guidance	prk
73	40	2	349	105	GuidanceP	prk
73	45	3	348	100	BMweights	prk
73	45	2	349	100	PDweights	prk
73	40	2	349	105	BMweightsP	prk
73	40	2	349	105	PDweightsP	prk
74	39	0	319	104	truealn	prk
74	40	7	312	103	refaln	prk
74	28	5	314	115	Guidance	prk
74	28	4	315	115	GuidanceP	prk
74	27	5	314	116	BMweights	prk
74	28	5	314	115	PDweights	prk
74	28	4	315	115	BMweightsP	prk
74	28	4	315	115	PDweightsP	prk
75	42	0	376	86	truealn	prk
75	48	10	366	80	refaln	prk
75	47	7	369	81	Guidance	prk
75	44	3	373	84	GuidanceP	prk
75	48	7	369	80	BMweights	prk
75	45	6	370	83	PDweights	prk
75	44	3	373	84	BMweightsP	prk
75	43	1	375	85	PDweightsP	prk
76	43	1	339	84	truealn	prk
76	41	4	336	86	refaln	prk
76	39	4	336	88	Guidance	prk
76	34	3	337	93	GuidanceP	prk
76	39	4	336	88	BMweights	prk
76	39	4	336	88	PDweights	prk
76	36	3	337	91	BMweightsP	prk
76	35	3	337	92	PDweightsP	prk
77	41	0	311	79	truealn	prk
77	38	1	310	82	refaln	prk
77	38	2	309	82	Guidance	prk
77	37	2	309	83	GuidanceP	prk
77	38	2	309	82	BMweights	prk
77	38	2	309	82	PDweights	prk
77	36	2	309	84	BMweightsP	prk
77	36	2	309	84	PDweightsP	prk
78	40	0	285	77	truealn	prk
78	44	3	282	73	refaln	prk
78	47	3	282	70	Guidance	prk
78	40	3	282	77	GuidanceP	prk
78	48	3	282	69	BMweights	prk
78	47	3	282	70	PDweights	prk
78	40	3	282	77	BMweightsP	prk
78	40	3	282	77	PDweightsP	prk
79	45	0	325	59	truealn	prk
79	50	5	320	54	refaln	prk
79	48	2	323	56	Guidance	prk
79	46	1	324	58	GuidanceP	prk
79	48	3	322	56	BMweights	prk
79	48	3	322	56	PDweights	prk
79	47	1	324	57	BMweightsP	prk
79	46	1	324	58	PDweightsP	prk
80	38	0	397	90	truealn	prk
80	42	4	393	86	refaln	prk
80	42	4	393	86	Guidance	prk
80	39	2	395	89	GuidanceP	prk
80	42	4	393	86	BMweights	prk
80	42	4	393	86	PDweights	prk
80	39	2	395	89	BMweightsP	prk
80	39	2	395	89	PDweightsP	prk
81	38	0	327	76	truealn	prk
81	35	1	326	79	refaln	prk
81	35	0	327	79	Guidance	prk
81	36	0	327	78	GuidanceP	prk
81	35	1	326	79	BMweights	prk
81	36	0	327	78	PDweights	prk
81	36	0	327	78	BMweightsP	prk
81	36	0	327	78	PDweightsP	prk
82	41	2	368	98	truealn	prk
82	27	4	366	112	refaln	prk
82	29	4	366	110	Guidance	prk
82	30	4	366	109	GuidanceP	prk
82	29	4	366	110	BMweights	prk
82	30	4	366	109	PDweights	prk
82	30	4	366	109	BMweightsP	prk
82	30	4	366	109	PDweightsP	prk
