count	tprate	fprate	fnrate	accuracy	case	gene	mask	method	penal	num_masked	ave_masked	perc_masked	prior	omega
25	0.135135135135	0.0207852193995	0.864864864865	0.912765957447	Guidance	rho	seventy	fubar	no	101	3.88461538462	0.00977261731979	0	0
25	0.108108108108	0.0	0.891891891892	0.929787234043	GuidanceP	rho	seventy	fubar	yes	272	10.4615384615	0.0263183357523	0	0
25	0.135135135135	0.0207852193995	0.864864864865	0.912765957447	BMweights	rho	fifty	fubar	no	95	3.65384615385	0.00919206579584	0.132840558	10.1277861097
25	0.135135135135	0.0207852193995	0.864864864865	0.912765957447	PDweights	rho	fifty	fubar	no	97	3.73076923077	0.00938558297049	0.1327258127	9.99585081463
25	0.135135135135	0.0	0.864864864865	0.931914893617	BMweightsP	rho	fifty	fubar	yes	218	8.38461538462	0.0210933720368	0.11193263298	5.96633485288
25	0.108108108108	0.0	0.891891891892	0.929787234043	PDweightsP	rho	fifty	fubar	yes	235	9.03846153846	0.0227382680213	0.11104944487	5.93913459836
26	0.130434782609	0.0	0.869565217391	0.952380952381	truealn	rho	true	fubar	true	0	0	0	0	0
26	0.0869565217391	0.0	0.913043478261	0.95	refaln	rho	zero	fubar	zero	0	0	0	0.0946502877	6.17057925471
26	0.0869565217391	0.0	0.913043478261	0.95	Guidance	rho	ninety	fubar	no	133	5.11538461538	0.0128242213866	0	0
26	0.0869565217391	0.0	0.913043478261	0.95	GuidanceP	rho	ninety	fubar	yes	452	17.3846153846	0.0435830681709	0	0
26	0.0869565217391	0.0	0.913043478261	0.95	Guidance	rho	thirty	fubar	no	117	4.5	0.0112814579115	0	0
26	0.0869565217391	0.0	0.913043478261	0.95	GuidanceP	rho	thirty	fubar	yes	192	7.38461538462	0.0185131617009	0	0
26	0.0869565217391	0.0	0.913043478261	0.95	Guidance	rho	fifty	fubar	no	119	4.57692307692	0.0114743033459	0.08921433313	6.01111195088
26	0.0869565217391	0.0	0.913043478261	0.95	GuidanceP	rho	fifty	fubar	yes	194	7.46153846154	0.0187060071353	0.09093290774	6.4309101225
26	0.0869565217391	0.0	0.913043478261	0.95	Guidance	rho	seventy	fubar	no	122	4.69230769231	0.0117635714974	0	0
26	0.0869565217391	0.0	0.913043478261	0.95	GuidanceP	rho	seventy	fubar	yes	197	7.57692307692	0.0189952752869	0	0
26	0.0869565217391	0.0	0.913043478261	0.95	BMweights	rho	fifty	fubar	no	119	4.57692307692	0.0114743033459	0.09312034262	6.17667527345
26	0.0869565217391	0.0	0.913043478261	0.95	PDweights	rho	fifty	fubar	no	119	4.57692307692	0.0114743033459	0.09118820438	6.34728391605
26	0.0869565217391	0.0	0.913043478261	0.95	BMweightsP	rho	fifty	fubar	yes	194	7.46153846154	0.0187060071353	0.08988502728	6.44989412321
26	0.0869565217391	0.0	0.913043478261	0.95	PDweightsP	rho	fifty	fubar	yes	194	7.46153846154	0.0187060071353	0.08931584782	6.10677674883
27	0.323529411765	0.0	0.676470588235	0.945882352941	truealn	rho	true	fubar	true	0	0	0	0	0
27	0.294117647059	0.0	0.705882352941	0.943529411765	refaln	rho	zero	fubar	zero	0	0	0	0.1116997502	7.30813923799
27	0.294117647059	0.0	0.705882352941	0.943529411765	Guidance	rho	ninety	fubar	no	82	3.15384615385	0.00798364326745	0	0
27	0.264705882353	0.0	0.735294117647	0.941176470588	GuidanceP	rho	ninety	fubar	yes	1073	41.2692307692	0.104468893	0	0
27	0.294117647059	0.0	0.705882352941	0.943529411765	Guidance	rho	thirty	fubar	no	68	2.61538461538	0.00662058222179	0	0
27	0.294117647059	0.0	0.705882352941	0.943529411765	GuidanceP	rho	thirty	fubar	yes	216	8.30769230769	0.0210300847045	0	0
27	0.294117647059	0.0	0.705882352941	0.943529411765	Guidance	rho	fifty	fubar	no	68	2.61538461538	0.00662058222179	0.11224092785	6.89714620456
27	0.294117647059	0.0	0.705882352941	0.943529411765	GuidanceP	rho	fifty	fubar	yes	216	8.30769230769	0.0210300847045	0.11314359168	6.28545997743
27	0.294117647059	0.0	0.705882352941	0.943529411765	Guidance	rho	seventy	fubar	no	72	2.76923076923	0.00701002823484	0	0
27	0.294117647059	0.0	0.705882352941	0.943529411765	GuidanceP	rho	seventy	fubar	yes	277	10.6538461538	0.0269691364035	0	0
27	0.294117647059	0.0	0.705882352941	0.943529411765	BMweights	rho	fifty	fubar	no	68	2.61538461538	0.00662058222179	0.11457431592	6.48281795762
27	0.294117647059	0.0	0.705882352941	0.943529411765	PDweights	rho	fifty	fubar	no	68	2.61538461538	0.00662058222179	0.1120550136	6.96393937497
27	0.294117647059	0.0	0.705882352941	0.943529411765	BMweightsP	rho	fifty	fubar	yes	232	8.92307692308	0.0225878687567	0.11123331528	6.24979884776
27	0.294117647059	0.0	0.705882352941	0.943529411765	PDweightsP	rho	fifty	fubar	yes	232	8.92307692308	0.0225878687567	0.10946198536	6.27854333541
28	0.378378378378	0.0	0.621621621622	0.949002217295	truealn	rho	true	fubar	true	0	0	0	0	0
28	0.351351351351	0.0	0.648648648649	0.946784922395	refaln	rho	zero	fubar	zero	0	0	0	0.1082735318	6.66618875343
28	0.324324324324	0.0	0.675675675676	0.944567627494	Guidance	rho	ninety	fubar	no	240	9.23076923077	0.0226137755583	0	0
28	0.324324324324	0.0	0.675675675676	0.944567627494	GuidanceP	rho	ninety	fubar	yes	567	21.8076923077	0.0534250447564	0	0
28	0.324324324324	0.0	0.675675675676	0.944567627494	Guidance	rho	thirty	fubar	no	195	7.5	0.0183736926411	0	0
28	0.324324324324	0.0	0.675675675676	0.944567627494	GuidanceP	rho	thirty	fubar	yes	300	11.5384615385	0.0282672194478	0	0
28	0.324324324324	0.0	0.675675675676	0.944567627494	Guidance	rho	fifty	fubar	no	196	7.53846153846	0.0184679167059	0.10391244142	6.87808926693
28	0.324324324324	0.0	0.675675675676	0.944567627494	GuidanceP	rho	fifty	fubar	yes	301	11.5769230769	0.0283614435127	0.10350579516	6.90638822972
28	0.324324324324	0.0	0.675675675676	0.944567627494	Guidance	rho	seventy	fubar	no	216	8.30769230769	0.0203523980024	0	0
28	0.324324324324	0.0	0.675675675676	0.944567627494	GuidanceP	rho	seventy	fubar	yes	344	13.2307692308	0.0324130783002	0	0
28	0.324324324324	0.0	0.675675675676	0.944567627494	BMweights	rho	fifty	fubar	no	195	7.5	0.0183736926411	0.1025558041	6.75536631519
28	0.324324324324	0.0	0.675675675676	0.944567627494	PDweights	rho	fifty	fubar	no	196	7.53846153846	0.0184679167059	0.10385916388	6.53992568311
28	0.324324324324	0.0	0.675675675676	0.944567627494	BMweightsP	rho	fifty	fubar	yes	301	11.5769230769	0.0283614435127	0.1025284818	6.77066224816
28	0.324324324324	0.0	0.675675675676	0.944567627494	PDweightsP	rho	fifty	fubar	yes	301	11.5769230769	0.0283614435127	0.09964983	7.1448047404
29	0.178571428571	0.0	0.821428571429	0.947488584475	truealn	rho	true	fubar	true	0	0	0	0	0
29	0.142857142857	0.0	0.857142857143	0.945205479452	refaln	rho	zero	fubar	zero	0	0	0	0.1026040503	6.94270554681
29	0.142857142857	0.0	0.857142857143	0.945205479452	Guidance	rho	ninety	fubar	no	120	4.61538461538	0.0117164616286	0	0
29	0.142857142857	0.0	0.857142857143	0.945205479452	GuidanceP	rho	ninety	fubar	yes	888	34.1538461538	0.0867018160516	0	0
29	0.178571428571	0.00243902439024	0.821428571429	0.945205479452	Guidance	rho	thirty	fubar	no	101	3.88461538462	0.00986135520406	0	0
29	0.142857142857	0.0	0.857142857143	0.945205479452	GuidanceP	rho	thirty	fubar	yes	367	14.1153846154	0.0358328451474	0	0
29	0.142857142857	0.0	0.857142857143	0.945205479452	Guidance	rho	fifty	fubar	no	111	4.26923076923	0.0108377270064	0.1011693472	6.60830885488
29	0.142857142857	0.0	0.857142857143	0.945205479452	GuidanceP	rho	fifty	fubar	yes	372	14.3076923077	0.0363210310486	0.09685478092	6.4811551075
29	0.142857142857	0.0	0.857142857143	0.945205479452	Guidance	rho	seventy	fubar	no	115	4.42307692308	0.0112282757274	0	0
29	0.142857142857	0.0	0.857142857143	0.945205479452	GuidanceP	rho	seventy	fubar	yes	407	15.6538461538	0.039738332357	0	0
29	0.178571428571	0.00487804878049	0.821428571429	0.942922374429	BMweights	rho	fifty	fubar	no	108	4.15384615385	0.0105448154657	0.1072325618	6.38509107394
29	0.142857142857	0.0	0.857142857143	0.945205479452	PDweights	rho	fifty	fubar	no	111	4.26923076923	0.0108377270064	0.10230172853	6.37789329383
29	0.142857142857	0.0	0.857142857143	0.945205479452	BMweightsP	rho	fifty	fubar	yes	372	14.3076923077	0.0363210310486	0.09704381515	6.49262412703
29	0.142857142857	0.0	0.857142857143	0.945205479452	PDweightsP	rho	fifty	fubar	yes	372	14.3076923077	0.0363210310486	0.09914185006	6.01310194714
30	0.333333333333	0.0	0.666666666667	0.959459459459	truealn	rho	true	fubar	true	0	0	0	0	0
30	0.296296296296	0.0	0.703703703704	0.957207207207	refaln	rho	zero	fubar	zero	0	0	0	0.09135798786	6.57675040993
30	0.296296296296	0.0	0.703703703704	0.957207207207	Guidance	rho	ninety	fubar	no	143	5.5	0.0135957406351	0	0
30	0.296296296296	0.0	0.703703703704	0.957207207207	GuidanceP	rho	ninety	fubar	yes	645	24.8076923077	0.061323445522	0	0
30	0.296296296296	0.0	0.703703703704	0.957207207207	Guidance	rho	thirty	fubar	no	132	5.07692307692	0.0125499144324	0	0
30	0.296296296296	0.0	0.703703703704	0.957207207207	GuidanceP	rho	thirty	fubar	yes	248	9.53846153846	0.0235786271154	0	0
30	0.296296296296	0.0	0.703703703704	0.957207207207	Guidance	rho	fifty	fubar	no	137	5.26923076923	0.0130252899791	0.08833623126	6.74013516417
30	0.296296296296	0.0	0.703703703704	0.957207207207	GuidanceP	rho	fifty	fubar	yes	253	9.73076923077	0.0240540026621	0.08620873297	6.93967507295
30	0.296296296296	0.0	0.703703703704	0.957207207207	Guidance	rho	seventy	fubar	no	137	5.26923076923	0.0130252899791	0	0
30	0.296296296296	0.0	0.703703703704	0.957207207207	GuidanceP	rho	seventy	fubar	yes	321	12.3461538462	0.030519110097	0	0
30	0.296296296296	0.0	0.703703703704	0.957207207207	BMweights	rho	fifty	fubar	no	137	5.26923076923	0.0130252899791	0.08744098602	6.70413777859
30	0.296296296296	0.0	0.703703703704	0.957207207207	PDweights	rho	fifty	fubar	no	137	5.26923076923	0.0130252899791	0.09206330169	6.22093252985
30	0.296296296296	0.0	0.703703703704	0.957207207207	BMweightsP	rho	fifty	fubar	yes	267	10.2692307692	0.0253850541928	0.09278770883	6.99154424546
30	0.296296296296	0.0	0.703703703704	0.957207207207	PDweightsP	rho	fifty	fubar	yes	267	10.2692307692	0.0253850541928	0.08689038127	6.75052522055
31	0.266666666667	0.0	0.733333333333	0.94930875576	truealn	rho	true	fubar	true	0	0	0	0	0
31	0.166666666667	0.0	0.833333333333	0.942396313364	refaln	rho	zero	fubar	zero	0	0	0	0.1074027091	6.84473335076
31	0.2	0.0	0.8	0.944700460829	Guidance	rho	ninety	fubar	no	127	4.88461538462	0.012226821989	0	0
31	0.2	0.0	0.8	0.944700460829	GuidanceP	rho	ninety	fubar	yes	485	18.6538461538	0.0466929816116	0	0
31	0.166666666667	0.0	0.833333333333	0.942396313364	Guidance	rho	thirty	fubar	no	102	3.92307692308	0.00981996726678	0	0
31	0.166666666667	0.0	0.833333333333	0.942396313364	GuidanceP	rho	thirty	fubar	yes	161	6.19230769231	0.0155001444113	0	0
31	0.166666666667	0.0	0.833333333333	0.942396313364	Guidance	rho	fifty	fubar	no	102	3.92307692308	0.00981996726678	0.1038103394	7.20692926896
31	0.166666666667	0.0	0.833333333333	0.942396313364	GuidanceP	rho	fifty	fubar	yes	161	6.19230769231	0.0155001444113	0.0987049461	6.03632571349
31	0.166666666667	0.0	0.833333333333	0.942396313364	Guidance	rho	seventy	fubar	no	103	3.96153846154	0.00991624145567	0	0
31	0.166666666667	0.0	0.833333333333	0.942396313364	GuidanceP	rho	seventy	fubar	yes	163	6.26923076923	0.0156926927891	0	0
31	0.166666666667	0.0	0.833333333333	0.942396313364	BMweights	rho	fifty	fubar	no	102	3.92307692308	0.00981996726678	0.1024772165	7.22159653342
31	0.166666666667	0.0	0.833333333333	0.942396313364	PDweights	rho	fifty	fubar	no	102	3.92307692308	0.00981996726678	0.105906699	7.02094480524
31	0.166666666667	0.0	0.833333333333	0.942396313364	BMweightsP	rho	fifty	fubar	yes	161	6.19230769231	0.0155001444113	0.10018572635	6.33058091933
31	0.166666666667	0.0	0.833333333333	0.942396313364	PDweightsP	rho	fifty	fubar	yes	161	6.19230769231	0.0155001444113	0.09950342304	5.88678696798
32	0.179487179487	0.0	0.820512820513	0.923990498812	truealn	rho	true	fubar	true	0	0	0	0	0
32	0.153846153846	0.0	0.846153846154	0.9216152019	refaln	rho	zero	fubar	zero	0	0	0	0.1075881798	5.96362867926
32	0.153846153846	0.0	0.846153846154	0.9216152019	Guidance	rho	ninety	fubar	no	161	6.19230769231	0.0153934410556	0	0
32	0.153846153846	0.0	0.846153846154	0.9216152019	GuidanceP	rho	ninety	fubar	yes	671	25.8076923077	0.0641552729706	0	0
32	0.153846153846	0.0	0.846153846154	0.9216152019	Guidance	rho	thirty	fubar	no	55	2.11538461538	0.00525862893202	0	0
32	0.153846153846	0.0	0.846153846154	0.9216152019	GuidanceP	rho	thirty	fubar	yes	138	5.30769230769	0.0131943780476	0	0
32	0.153846153846	0.0	0.846153846154	0.9216152019	Guidance	rho	fifty	fubar	no	67	2.57692307692	0.00640596615355	0.10243764722	5.89358305445
32	0.153846153846	0.0	0.846153846154	0.9216152019	GuidanceP	rho	fifty	fubar	yes	190	7.30769230769	0.0181661726743	0.10183245734	6.16685073778
32	0.153846153846	0.0	0.846153846154	0.9216152019	Guidance	rho	seventy	fubar	no	75	2.88461538462	0.00717085763457	0	0
32	0.128205128205	0.0	0.871794871795	0.919239904988	GuidanceP	rho	seventy	fubar	yes	194	7.46153846154	0.0185486184148	0	0
32	0.153846153846	0.0	0.846153846154	0.9216152019	BMweights	rho	fifty	fubar	no	55	2.11538461538	0.00525862893202	0.10408692338	5.88555707575
32	0.153846153846	0.0	0.846153846154	0.9216152019	PDweights	rho	fifty	fubar	no	68	2.61538461538	0.00650157758868	0.10454904271	5.89929707739
32	0.153846153846	0.0	0.846153846154	0.9216152019	BMweightsP	rho	fifty	fubar	yes	146	5.61538461538	0.0139592695286	0.10629579259	5.90687753792
32	0.153846153846	0.0	0.846153846154	0.9216152019	PDweightsP	rho	fifty	fubar	yes	190	7.30769230769	0.0181661726743	0.10837782864	5.86964737773
33	0.296296296296	0.0	0.703703703704	0.953201970443	truealn	rho	true	fubar	true	0	0	0	0	0
33	0.296296296296	0.00527704485488	0.703703703704	0.948275862069	refaln	rho	zero	fubar	zero	0	0	0	0.0938866959	7.59219735147
33	0.296296296296	0.00527704485488	0.703703703704	0.948275862069	Guidance	rho	ninety	fubar	no	61	2.34615384615	0.00602885945839	0	0
33	0.259259259259	0.0	0.740740740741	0.950738916256	GuidanceP	rho	ninety	fubar	yes	742	28.5384615385	0.0733346511168	0	0
33	0.296296296296	0.00527704485488	0.703703703704	0.948275862069	Guidance	rho	thirty	fubar	no	55	2.11538461538	0.00543585688871	0	0
33	0.222222222222	0.0	0.777777777778	0.948275862069	GuidanceP	rho	thirty	fubar	yes	203	7.80769230769	0.0200632536074	0	0
33	0.296296296296	0.00527704485488	0.703703703704	0.948275862069	Guidance	rho	fifty	fubar	no	55	2.11538461538	0.00543585688871	0.0989542795	7.69721905422
33	0.296296296296	0.0	0.703703703704	0.953201970443	GuidanceP	rho	fifty	fubar	yes	203	7.80769230769	0.0200632536074	0.09075638661	6.75253005902
33	0.296296296296	0.00527704485488	0.703703703704	0.948275862069	Guidance	rho	seventy	fubar	no	59	2.26923076923	0.00583119193517	0	0
33	0.259259259259	0.0	0.740740740741	0.950738916256	GuidanceP	rho	seventy	fubar	yes	203	7.80769230769	0.0200632536074	0	0
33	0.296296296296	0.00527704485488	0.703703703704	0.948275862069	BMweights	rho	fifty	fubar	no	55	2.11538461538	0.00543585688871	0.0993947811	7.30338930888
33	0.296296296296	0.00527704485488	0.703703703704	0.948275862069	PDweights	rho	fifty	fubar	no	55	2.11538461538	0.00543585688871	0.096590273	7.17774811682
33	0.222222222222	0.0	0.777777777778	0.948275862069	BMweightsP	rho	fifty	fubar	yes	203	7.80769230769	0.0200632536074	0.09284120944	6.79182622517
33	0.296296296296	0.0	0.703703703704	0.953201970443	PDweightsP	rho	fifty	fubar	yes	203	7.80769230769	0.0200632536074	0.09214832305	6.49430946281
34	0.314285714286	0.0	0.685714285714	0.942028985507	truealn	rho	true	fubar	true	0	0	0	0	0
34	0.285714285714	0.00263852242744	0.714285714286	0.937198067633	refaln	rho	zero	fubar	zero	0	0	0	0.1153184034	7.59828994971
34	0.285714285714	0.00263852242744	0.714285714286	0.937198067633	Guidance	rho	ninety	fubar	no	165	6.34615384615	0.0159220303001	0	0
34	0.285714285714	0.0	0.714285714286	0.93961352657	GuidanceP	rho	ninety	fubar	yes	389	14.9615384615	0.0375373926469	0	0
34	0.314285714286	0.00263852242744	0.685714285714	0.93961352657	Guidance	rho	thirty	fubar	no	130	5.0	0.0125446299334	0	0
34	0.314285714286	0.0	0.685714285714	0.942028985507	GuidanceP	rho	thirty	fubar	yes	189	7.26923076923	0.0182379619801	0	0
34	0.285714285714	0.00263852242744	0.714285714286	0.937198067633	Guidance	rho	fifty	fubar	no	131	5.03846153846	0.0126411270868	0.1110579367	6.62517936455
34	0.285714285714	0.0	0.714285714286	0.93961352657	GuidanceP	rho	fifty	fubar	yes	190	7.30769230769	0.0183344591335	0.10386763053	6.38302497043
34	0.257142857143	0.00263852242744	0.742857142857	0.934782608696	Guidance	rho	seventy	fubar	no	134	5.15384615385	0.0129306185468	0	0
34	0.285714285714	0.0	0.714285714286	0.93961352657	GuidanceP	rho	seventy	fubar	yes	207	7.96153846154	0.0199749107401	0	0
34	0.285714285714	0.00263852242744	0.714285714286	0.937198067633	BMweights	rho	fifty	fubar	no	129	4.96153846154	0.0124481327801	0.1136001193	6.91485490506
34	0.285714285714	0.00263852242744	0.714285714286	0.937198067633	PDweights	rho	fifty	fubar	no	133	5.11538461538	0.0128341213934	0.1107077606	6.64174808921
34	0.285714285714	0.0	0.714285714286	0.93961352657	BMweightsP	rho	fifty	fubar	yes	206	7.92307692308	0.0198784135868	0.1107443406	6.51074687992
34	0.285714285714	0.0	0.714285714286	0.93961352657	PDweightsP	rho	fifty	fubar	yes	204	7.84615384615	0.0196854192801	0.10618907869	6.50438777592
35	0.344827586207	0.0	0.655172413793	0.953658536585	truealn	rho	true	fubar	true	0	0	0	0	0
35	0.344827586207	0.0	0.655172413793	0.953658536585	refaln	rho	zero	fubar	zero	0	0	0	0.09868178454	6.90473956124
35	0.344827586207	0.0	0.655172413793	0.953658536585	Guidance	rho	ninety	fubar	no	54	2.07692307692	0.00528479154433	0	0
35	0.310344827586	0.0	0.689655172414	0.951219512195	GuidanceP	rho	ninety	fubar	yes	1027	39.5	0.100508905852	0	0
35	0.344827586207	0.0	0.655172413793	0.953658536585	Guidance	rho	thirty	fubar	no	47	1.80769230769	0.00459972597377	0	0
35	0.344827586207	0.0	0.655172413793	0.953658536585	GuidanceP	rho	thirty	fubar	yes	105	4.03846153846	0.0102759835584	0	0
35	0.344827586207	0.0	0.655172413793	0.953658536585	Guidance	rho	fifty	fubar	no	47	1.80769230769	0.00459972597377	0.09695779433	7.03850094833
35	0.344827586207	0.0	0.655172413793	0.953658536585	GuidanceP	rho	fifty	fubar	yes	117	4.5	0.0114503816794	0.09948672264	7.24405330077
35	0.344827586207	0.0	0.655172413793	0.953658536585	Guidance	rho	seventy	fubar	no	48	1.84615384615	0.00469759248385	0	0
35	0.344827586207	0.0	0.655172413793	0.953658536585	GuidanceP	rho	seventy	fubar	yes	134	5.15384615385	0.0131141123508	0	0
35	0.344827586207	0.0	0.655172413793	0.953658536585	BMweights	rho	fifty	fubar	no	47	1.80769230769	0.00459972597377	0.10185758076	6.70099415881
35	0.344827586207	0.0	0.655172413793	0.953658536585	PDweights	rho	fifty	fubar	no	47	1.80769230769	0.00459972597377	0.10192937936	6.97132723232
35	0.344827586207	0.0	0.655172413793	0.953658536585	BMweightsP	rho	fifty	fubar	yes	121	4.65384615385	0.0118418477197	0.09959755121	6.77045363428
35	0.344827586207	0.0	0.655172413793	0.953658536585	PDweightsP	rho	fifty	fubar	yes	124	4.76923076923	0.01213544725	0.09798201381	7.18392450298
36	0.0689655172414	0.0	0.931034482759	0.940528634361	truealn	rho	true	fubar	true	0	0	0	0	0
36	0.103448275862	0.0	0.896551724138	0.942731277533	refaln	rho	zero	fubar	zero	0	0	0	0.0962741876	9.02202166712
36	0.103448275862	0.0	0.896551724138	0.942731277533	Guidance	rho	ninety	fubar	no	153	5.88461538462	0.0144790385161	0	0
36	0.103448275862	0.0	0.896551724138	0.942731277533	GuidanceP	rho	ninety	fubar	yes	751	28.8846153846	0.0710703132393	0	0
36	0.103448275862	0.0	0.896551724138	0.942731277533	Guidance	rho	thirty	fubar	no	147	5.65384615385	0.0139112330841	0	0
36	0.103448275862	0.0	0.896551724138	0.942731277533	GuidanceP	rho	thirty	fubar	yes	375	14.4230769231	0.0354878395003	0	0
36	0.103448275862	0.0	0.896551724138	0.942731277533	Guidance	rho	fifty	fubar	no	147	5.65384615385	0.0139112330841	0.0906607285	7.66565135021
36	0.103448275862	0.0	0.896551724138	0.942731277533	GuidanceP	rho	fifty	fubar	yes	375	14.4230769231	0.0354878395003	0.08589200107	6.73473467817
36	0.103448275862	0.0	0.896551724138	0.942731277533	Guidance	rho	seventy	fubar	no	148	5.69230769231	0.0140058673228	0	0
36	0.103448275862	0.0	0.896551724138	0.942731277533	GuidanceP	rho	seventy	fubar	yes	377	14.5	0.0356771079777	0	0
36	0.103448275862	0.0	0.896551724138	0.942731277533	BMweights	rho	fifty	fubar	no	137	5.26923076923	0.0129648906975	0.0890345325	7.3716890956
36	0.103448275862	0.0	0.896551724138	0.942731277533	PDweights	rho	fifty	fubar	no	147	5.65384615385	0.0139112330841	0.0861893986	8.03372335701
36	0.103448275862	0.0	0.896551724138	0.942731277533	BMweightsP	rho	fifty	fubar	yes	375	14.4230769231	0.0354878395003	0.0846404588	6.44317311209
36	0.103448275862	0.0	0.896551724138	0.942731277533	PDweightsP	rho	fifty	fubar	yes	375	14.4230769231	0.0354878395003	0.08700792778	6.61747697963
37	0.19512195122	0.0	0.80487804878	0.922535211268	truealn	rho	true	fubar	true	0	0	0	0	0
37	0.170731707317	0.0	0.829268292683	0.920187793427	refaln	rho	zero	fubar	zero	0	0	0	0.10078607833	6.91951094256
37	0.170731707317	0.0	0.829268292683	0.920187793427	Guidance	rho	ninety	fubar	no	177	6.80769230769	0.0170865913698	0	0
37	0.170731707317	0.0	0.829268292683	0.920187793427	GuidanceP	rho	ninety	fubar	yes	1183	45.5	0.114200212376	0	0
37	0.170731707317	0.0	0.829268292683	0.920187793427	Guidance	rho	thirty	fubar	no	170	6.53846153846	0.0164108504682	0	0
37	0.170731707317	0.0	0.829268292683	0.920187793427	GuidanceP	rho	thirty	fubar	yes	201	7.73076923077	0.0194034173183	0	0
37	0.170731707317	0.0	0.829268292683	0.920187793427	Guidance	rho	fifty	fubar	no	170	6.53846153846	0.0164108504682	0.09919646451	7.07136232282
37	0.170731707317	0.0	0.829268292683	0.920187793427	GuidanceP	rho	fifty	fubar	yes	201	7.73076923077	0.0194034173183	0.0949420103	7.14432121668
37	0.170731707317	0.0	0.829268292683	0.920187793427	Guidance	rho	seventy	fubar	no	172	6.61538461538	0.0166039192972	0	0
37	0.170731707317	0.0	0.829268292683	0.920187793427	GuidanceP	rho	seventy	fubar	yes	219	8.42307692308	0.0211410367796	0	0
37	0.170731707317	0.0	0.829268292683	0.920187793427	BMweights	rho	fifty	fubar	no	170	6.53846153846	0.0164108504682	0.09726900421	6.9962988025
37	0.170731707317	0.0	0.829268292683	0.920187793427	PDweights	rho	fifty	fubar	no	170	6.53846153846	0.0164108504682	0.1011989793	6.95567439962
37	0.170731707317	0.0	0.829268292683	0.920187793427	BMweightsP	rho	fifty	fubar	yes	202	7.76923076923	0.0194999517328	0.09911934852	6.60754442186
37	0.170731707317	0.0	0.829268292683	0.920187793427	PDweightsP	rho	fifty	fubar	yes	201	7.73076923077	0.0194034173183	0.1012453221	6.87176253891
38	0.212121212121	0.0	0.787878787879	0.936430317848	truealn	rho	true	fubar	true	0	0	0	0	0
38	0.212121212121	0.00265957446809	0.787878787879	0.933985330073	refaln	rho	zero	fubar	zero	0	0	0	0.10482395603	6.45188618901
38	0.181818181818	0.00265957446809	0.818181818182	0.931540342298	Guidance	rho	ninety	fubar	no	190	7.30769230769	0.0191262331387	0	0
38	0.181818181818	0.00265957446809	0.818181818182	0.931540342298	GuidanceP	rho	ninety	fubar	yes	1052	40.4615384615	0.105898932958	0	0
38	0.181818181818	0.00265957446809	0.818181818182	0.931540342298	Guidance	rho	thirty	fubar	no	179	6.88461538462	0.0180189249044	0	0
38	0.181818181818	0.00265957446809	0.818181818182	0.931540342298	GuidanceP	rho	thirty	fubar	yes	400	15.3846153846	0.0402657539762	0	0
38	0.181818181818	0.00265957446809	0.818181818182	0.931540342298	Guidance	rho	fifty	fubar	no	179	6.88461538462	0.0180189249044	0.10808891859	6.38067304151
38	0.181818181818	0.00265957446809	0.818181818182	0.931540342298	GuidanceP	rho	fifty	fubar	yes	412	15.8461538462	0.0414737265955	0.09823385137	6.69633719001
38	0.181818181818	0.00265957446809	0.818181818182	0.931540342298	Guidance	rho	seventy	fubar	no	185	7.11538461538	0.018622911214	0	0
38	0.181818181818	0.00265957446809	0.818181818182	0.931540342298	GuidanceP	rho	seventy	fubar	yes	434	16.6923076923	0.0436883430642	0	0
38	0.181818181818	0.00265957446809	0.818181818182	0.931540342298	BMweights	rho	fifty	fubar	no	175	6.73076923077	0.0176162673646	0.09883245897	6.44422694325
38	0.181818181818	0.00265957446809	0.818181818182	0.931540342298	PDweights	rho	fifty	fubar	no	179	6.88461538462	0.0180189249044	0.10059194927	6.51257285503
38	0.181818181818	0.00265957446809	0.818181818182	0.931540342298	BMweightsP	rho	fifty	fubar	yes	415	15.9615384615	0.0417757197504	0.09812416818	6.63137080614
38	0.181818181818	0.00265957446809	0.818181818182	0.931540342298	PDweightsP	rho	fifty	fubar	yes	418	16.0769230769	0.0420777129052	0.09909182956	6.6289656672
39	0.170731707317	0.0	0.829268292683	0.922374429224	truealn	rho	true	fubar	true	0	0	0	0	0
39	0.146341463415	0.0	0.853658536585	0.920091324201	refaln	rho	zero	fubar	zero	0	0	0	0.11601595573	5.73965195648
39	0.170731707317	0.0	0.829268292683	0.922374429224	Guidance	rho	ninety	fubar	no	177	6.80769230769	0.0171677982541	0	0
39	0.146341463415	0.0	0.853658536585	0.920091324201	GuidanceP	rho	ninety	fubar	yes	653	25.1153846154	0.0633365664403	0	0
39	0.146341463415	0.0	0.853658536585	0.920091324201	Guidance	rho	thirty	fubar	no	159	6.11538461538	0.0154219204656	0	0
39	0.146341463415	0.0	0.853658536585	0.920091324201	GuidanceP	rho	thirty	fubar	yes	197	7.57692307692	0.0191076624636	0	0
39	0.146341463415	0.0	0.853658536585	0.920091324201	Guidance	rho	fifty	fubar	no	167	6.42307692308	0.0161978661494	0.11171260732	5.77425499382
39	0.146341463415	0.0	0.853658536585	0.920091324201	GuidanceP	rho	fifty	fubar	yes	205	7.88461538462	0.0198836081474	0.1130736612	5.99949690768
39	0.146341463415	0.0	0.853658536585	0.920091324201	Guidance	rho	seventy	fubar	no	167	6.42307692308	0.0161978661494	0	0
