count	tprate	fprate		fnrate	accuracy	case	gene	mask	method	penal	num_masked	ave_masked	perc_masked	prior	omega
23	0.3203125	0.0100334448161	0.6796875	0.789227166276	GuidanceP	flat	seventy	fubar	yes	839	5.31012658228	0.0132944587935	0	0
23	0.3046875	0.0167224080268	0.6953125	0.779859484778	BMweights	flat	fifty	fubar	no	287	1.8164556962	0.00454768733461	0.2359822892	5.93570013253
23	0.3125	0.0133779264214	0.6875	0.784543325527	PDweights	flat	fifty	fubar	no	335	2.12025316456	0.00530827615712	0.2307651894	4.88463487073
23	0.296875	0.0066889632107	0.703125	0.784543325527	BMweightsP	flat	fifty	fubar	yes	2646	16.746835443	0.0419274588411	0.22210457561	3.7995138944
23	0.3046875	0.0066889632107	0.6953125	0.786885245902	PDweightsP	flat	fifty	fubar	yes	2646	16.746835443	0.0419274588411	0.21771712956	3.92877590626
24	0.1625	0.00152671755725	0.8375	0.774301675978	truealn	flat	true	fubar	true	0	0	0	0
24	0.283333333333	0.0064308681672	0.716666666667	0.795823665893	refaln	flat	zero	fubar	zero	0	0	0	0.2507032254	10.185695365
24	0.275	0.0096463022508	0.725	0.791183294664	Guidance	flat	ninety	fubar	no	380	2.40506329114	0.00620894742002	0	0
24	0.266666666667	0.0032154340836	0.733333333333	0.793503480278	GuidanceP	flat	ninety	fubar	yes	927	5.86708860759	0.0151465638378	0	0
24	0.275	0.0096463022508	0.725	0.791183294664	Guidance	flat	thirty	fubar	no	380	2.40506329114	0.00620894742002	0	0
24	0.266666666667	0.0032154340836	0.733333333333	0.793503480278	GuidanceP	flat	thirty	fubar	yes	927	5.86708860759	0.0151465638378	0	0
24	0.275	0.0096463022508	0.725	0.791183294664	Guidance	flat	fifty	fubar	no	380	2.40506329114	0.00620894742002	0.2328893997	7.90569845006
24	0.275	0.0064308681672	0.725	0.793503480278	GuidanceP	flat	fifty	fubar	yes	927	5.86708860759	0.0151465638378	0.20295063134	4.16060527617
24	0.275	0.0096463022508	0.725	0.791183294664	Guidance	flat	seventy	fubar	no	380	2.40506329114	0.00620894742002	0	0
24	0.266666666667	0.0032154340836	0.733333333333	0.793503480278	GuidanceP	flat	seventy	fubar	yes	927	5.86708860759	0.0151465638378	0	0
24	0.266666666667	0.0096463022508	0.733333333333	0.788863109049	BMweights	flat	fifty	fubar	no	362	2.29113924051	0.00591483938433	0.2366522907	8.6851444289
24	0.275	0.0096463022508	0.725	0.791183294664	PDweights	flat	fifty	fubar	no	402	2.54430379747	0.00656841279697	0.2304858182	7.98292350094
24	0.266666666667	0.0032154340836	0.733333333333	0.793503480278	BMweightsP	flat	fifty	fubar	yes	928	5.87341772152	0.0151629031731	0.2002716673	4.18102691473
24	0.275	0.0064308681672	0.725	0.793503480278	PDweightsP	flat	fifty	fubar	yes	928	5.87341772152	0.0151629031731	0.2038035137	4.19566175923
25	0.220408163265	0.00162601626016	0.779591836735	0.776744186047	truealn	flat	true	fubar	true	0	0	0	0
25	0.343511450382	0.00297619047619	0.656488549618	0.813704496788	refaln	flat	zero	fubar	zero	0	0	0	0.2171824093	5.52983987894
25	0.358778625954	0.00297619047619	0.641221374046	0.817987152034	Guidance	flat	ninety	fubar	no	369	2.33544303797	0.00545728821581	0	0
25	0.358778625954	0.00297619047619	0.641221374046	0.817987152034	GuidanceP	flat	ninety	fubar	yes	1192	7.54430379747	0.0176289635589	0	0
25	0.351145038168	0.00297619047619	0.648854961832	0.815845824411	Guidance	flat	thirty	fubar	no	369	2.33544303797	0.00545728821581	0	0
25	0.358778625954	0.00297619047619	0.641221374046	0.817987152034	GuidanceP	flat	thirty	fubar	yes	1192	7.54430379747	0.0176289635589	0	0
25	0.351145038168	0.00297619047619	0.648854961832	0.815845824411	Guidance	flat	fifty	fubar	no	369	2.33544303797	0.00545728821581	0.2132395395	4.99594860451
25	0.36641221374	0.00297619047619	0.63358778626	0.820128479657	GuidanceP	flat	fifty	fubar	yes	1192	7.54430379747	0.0176289635589	0.19499055244	4.30596632393
25	0.358778625954	0.00297619047619	0.641221374046	0.817987152034	Guidance	flat	seventy	fubar	no	369	2.33544303797	0.00545728821581	0	0
25	0.358778625954	0.00297619047619	0.641221374046	0.817987152034	GuidanceP	flat	seventy	fubar	yes	1192	7.54430379747	0.0176289635589	0	0
25	0.351145038168	0.00297619047619	0.648854961832	0.815845824411	BMweights	flat	fifty	fubar	no	362	2.29113924051	0.0053537624231	0.2146601951	5.43175060075
25	0.358778625954	0.00297619047619	0.641221374046	0.817987152034	PDweights	flat	fifty	fubar	no	381	2.41139240506	0.00563476100331	0.2092808256	5.00218385851
25	0.358778625954	0.00297619047619	0.641221374046	0.817987152034	BMweightsP	flat	fifty	fubar	yes	1278	8.08860759494	0.0189008518694	0.19723555746	4.25274223052
25	0.358778625954	0.00297619047619	0.641221374046	0.817987152034	PDweightsP	flat	fifty	fubar	yes	1278	8.08860759494	0.0189008518694	0.1972197247	4.1368667915
26	0.201834862385	0.00525394045534	0.798165137615	0.77566539924	truealn	flat	true	fubar	true	0	0	0	0
26	0.379032258065	0.00931677018634	0.620967741935	0.820627802691	refaln	flat	zero	fubar	zero	0	0	0	0.2504240802	6.55883067416
26	0.370967741935	0.00931677018634	0.629032258065	0.818385650224	Guidance	flat	ninety	fubar	no	286	1.81012658228	0.00442327322218	0	0
26	0.370967741935	0.00931677018634	0.629032258065	0.818385650224	GuidanceP	flat	ninety	fubar	yes	1140	7.21518987342	0.0176312289276	0	0
26	0.370967741935	0.00931677018634	0.629032258065	0.818385650224	Guidance	flat	thirty	fubar	no	286	1.81012658228	0.00442327322218	0	0
26	0.370967741935	0.00931677018634	0.629032258065	0.818385650224	GuidanceP	flat	thirty	fubar	yes	1140	7.21518987342	0.0176312289276	0	0
26	0.370967741935	0.00931677018634	0.629032258065	0.818385650224	Guidance	flat	fifty	fubar	no	286	1.81012658228	0.00442327322218	0.231222317	5.33831707344
26	0.370967741935	0.00931677018634	0.629032258065	0.818385650224	GuidanceP	flat	fifty	fubar	yes	1140	7.21518987342	0.0176312289276	0.20983216283	4.26639045072
26	0.370967741935	0.00931677018634	0.629032258065	0.818385650224	Guidance	flat	seventy	fubar	no	286	1.81012658228	0.00442327322218	0	0
26	0.370967741935	0.00931677018634	0.629032258065	0.818385650224	GuidanceP	flat	seventy	fubar	yes	1140	7.21518987342	0.0176312289276	0	0
26	0.370967741935	0.00931677018634	0.629032258065	0.818385650224	BMweights	flat	fifty	fubar	no	272	1.72151898734	0.00420674935816	0.2344532116	5.63479788541
26	0.370967741935	0.00931677018634	0.629032258065	0.818385650224	PDweights	flat	fifty	fubar	no	286	1.81012658228	0.00442327322218	0.2292975785	5.2256002806
26	0.370967741935	0.00931677018634	0.629032258065	0.818385650224	BMweightsP	flat	fifty	fubar	yes	1065	6.74050632911	0.016471279656	0.20780321571	4.26491188314
26	0.370967741935	0.00931677018634	0.629032258065	0.818385650224	PDweightsP	flat	fifty	fubar	yes	1134	7.17721518987	0.0175384329859	0.20928734659	4.252853422
27	0.225641025641	0.0	0.774358974359	0.795115332429	truealn	flat	true	fubar	true	0	0	0	0
27	0.292682926829	0.00311526479751	0.707317073171	0.801801801802	refaln	flat	zero	fubar	zero	0	0	0	0.2437180878	7.13421658972
27	0.292682926829	0.00311526479751	0.707317073171	0.801801801802	Guidance	flat	ninety	fubar	no	258	1.63291139241	0.00413647149362	0	0
27	0.292682926829	0.00311526479751	0.707317073171	0.801801801802	GuidanceP	flat	ninety	fubar	yes	680	4.30379746835	0.0109023279677	0	0
27	0.292682926829	0.00311526479751	0.707317073171	0.801801801802	Guidance	flat	thirty	fubar	no	258	1.63291139241	0.00413647149362	0	0
27	0.30081300813	0.00311526479751	0.69918699187	0.804054054054	GuidanceP	flat	thirty	fubar	yes	680	4.30379746835	0.0109023279677	0	0
27	0.292682926829	0.00311526479751	0.707317073171	0.801801801802	Guidance	flat	fifty	fubar	no	258	1.63291139241	0.00413647149362	0.2279480558	5.4588821018
27	0.292682926829	0.00311526479751	0.707317073171	0.801801801802	GuidanceP	flat	fifty	fubar	yes	680	4.30379746835	0.0109023279677	0.21587345564	4.09131690251
27	0.292682926829	0.00311526479751	0.707317073171	0.801801801802	Guidance	flat	seventy	fubar	no	258	1.63291139241	0.00413647149362	0	0
27	0.292682926829	0.00311526479751	0.707317073171	0.801801801802	GuidanceP	flat	seventy	fubar	yes	680	4.30379746835	0.0109023279677	0	0
27	0.292682926829	0.00311526479751	0.707317073171	0.801801801802	BMweights	flat	fifty	fubar	no	252	1.59493670886	0.00404027448214	0.2242178731	5.49759908503
27	0.292682926829	0.00311526479751	0.707317073171	0.801801801802	PDweights	flat	fifty	fubar	no	281	1.77848101266	0.00450522670429	0.230803739	5.48306063993
27	0.292682926829	0.00311526479751	0.707317073171	0.801801801802	BMweightsP	flat	fifty	fubar	yes	680	4.30379746835	0.0109023279677	0.21376901678	4.12058292655
27	0.292682926829	0.00311526479751	0.707317073171	0.801801801802	PDweightsP	flat	fifty	fubar	yes	680	4.30379746835	0.0109023279677	0.215023351	4.15725663844
28	0.189473684211	0.00317965023847	0.810526315789	0.809523809524	truealn	flat	true	fubar	true	0	0	0	0
28	0.346534653465	0.00884955752212	0.653465346535	0.843181818182	refaln	flat	zero	fubar	zero	0	0	0	0.2476125937	8.19074596039
28	0.336633663366	0.00884955752212	0.663366336634	0.840909090909	Guidance	flat	ninety	fubar	no	246	1.55696202532	0.00384657482839	0	0
28	0.346534653465	0.00294985250737	0.653465346535	0.847727272727	GuidanceP	flat	ninety	fubar	yes	1589	10.0569620253	0.0248463715541	0	0
28	0.336633663366	0.00884955752212	0.663366336634	0.840909090909	Guidance	flat	thirty	fubar	no	246	1.55696202532	0.00384657482839	0	0
28	0.346534653465	0.00294985250737	0.653465346535	0.847727272727	GuidanceP	flat	thirty	fubar	yes	1589	10.0569620253	0.0248463715541	0	0
28	0.336633663366	0.00884955752212	0.663366336634	0.840909090909	Guidance	flat	fifty	fubar	no	246	1.55696202532	0.00384657482839	0.2423513359	7.4036635008
28	0.346534653465	0.00294985250737	0.653465346535	0.847727272727	GuidanceP	flat	fifty	fubar	yes	1589	10.0569620253	0.0248463715541	0.18545941798	4.32642824827
28	0.336633663366	0.00884955752212	0.663366336634	0.840909090909	Guidance	flat	seventy	fubar	no	246	1.55696202532	0.00384657482839	0	0
28	0.346534653465	0.00294985250737	0.653465346535	0.847727272727	GuidanceP	flat	seventy	fubar	yes	1589	10.0569620253	0.0248463715541	0	0
28	0.336633663366	0.00884955752212	0.663366336634	0.840909090909	BMweights	flat	fifty	fubar	no	234	1.48101265823	0.00365893703188	0.2369149169	7.59907558176
28	0.336633663366	0.00884955752212	0.663366336634	0.840909090909	PDweights	flat	fifty	fubar	no	270	1.70886075949	0.0042218504214	0.2323453125	7.62988807561
28	0.346534653465	0.00294985250737	0.653465346535	0.847727272727	BMweightsP	flat	fifty	fubar	yes	1589	10.0569620253	0.0248463715541	0.18752160621	4.46015807353
28	0.336633663366	0.00294985250737	0.663366336634	0.845454545455	PDweightsP	flat	fifty	fubar	yes	1589	10.0569620253	0.0248463715541	0.18853828057	4.27035318769
29	0.184466019417	0.0	0.815533980583	0.759312320917	truealn	flat	true	fubar	true	0	0	0	0
29	0.260504201681	0.00342465753425	0.739495798319	0.783454987835	refaln	flat	zero	fubar	zero	0	0	0	0.2098829891	6.39232464438
29	0.260504201681	0.00342465753425	0.739495798319	0.783454987835	Guidance	flat	ninety	fubar	no	264	1.67088607595	0.00447162045428	0	0
29	0.260504201681	0.00342465753425	0.739495798319	0.783454987835	GuidanceP	flat	ninety	fubar	yes	732	4.63291139241	0.0123985839869	0	0
29	0.268907563025	0.00342465753425	0.731092436975	0.785888077859	Guidance	flat	thirty	fubar	no	264	1.67088607595	0.00447162045428	0	0
29	0.260504201681	0.00342465753425	0.739495798319	0.783454987835	GuidanceP	flat	thirty	fubar	yes	732	4.63291139241	0.0123985839869	0	0
29	0.268907563025	0.00342465753425	0.731092436975	0.785888077859	Guidance	flat	fifty	fubar	no	264	1.67088607595	0.00447162045428	0.2060692239	5.72643322686
29	0.260504201681	0.00342465753425	0.739495798319	0.783454987835	GuidanceP	flat	fifty	fubar	yes	732	4.63291139241	0.0123985839869	0.19084743054	4.47583998782
29	0.260504201681	0.00342465753425	0.739495798319	0.783454987835	Guidance	flat	seventy	fubar	no	264	1.67088607595	0.00447162045428	0	0
29	0.260504201681	0.00342465753425	0.739495798319	0.783454987835	GuidanceP	flat	seventy	fubar	yes	732	4.63291139241	0.0123985839869	0	0
29	0.260504201681	0.00342465753425	0.739495798319	0.783454987835	BMweights	flat	fifty	fubar	no	257	1.62658227848	0.00435305476041	0.2034681104	6.63450887458
29	0.260504201681	0.00342465753425	0.739495798319	0.783454987835	PDweights	flat	fifty	fubar	no	265	1.67721518987	0.00448855841054	0.2068282045	5.6106335659
29	0.260504201681	0.00342465753425	0.739495798319	0.783454987835	BMweightsP	flat	fifty	fubar	yes	731	4.62658227848	0.0123816460306	0.18756368737	4.49113081574
29	0.260504201681	0.00342465753425	0.739495798319	0.783454987835	PDweightsP	flat	fifty	fubar	yes	732	4.63291139241	0.0123985839869	0.1908145082	4.53656772744
30	0.165048543689	0.0017094017094	0.834951456311	0.781289506953	truealn	flat	true	fubar	true	0	0	0	0
30	0.296296296296	0.00626959247649	0.703703703704	0.817330210773	refaln	flat	zero	fubar	zero	0	0	0	0.2226505311	9.16857675856
30	0.296296296296	0.00313479623824	0.703703703704	0.819672131148	Guidance	flat	ninety	fubar	no	259	1.63924050633	0.00411215546806	0	0
30	0.305555555556	0.00313479623824	0.694444444444	0.822014051522	GuidanceP	flat	ninety	fubar	yes	740	4.6835443038	0.011749015623	0	0
30	0.296296296296	0.00313479623824	0.703703703704	0.819672131148	Guidance	flat	thirty	fubar	no	259	1.63924050633	0.00411215546806	0	0
30	0.305555555556	0.00313479623824	0.694444444444	0.822014051522	GuidanceP	flat	thirty	fubar	yes	740	4.6835443038	0.011749015623	0	0
30	0.296296296296	0.00313479623824	0.703703703704	0.819672131148	Guidance	flat	fifty	fubar	no	259	1.63924050633	0.00411215546806	0.203614858	7.27905153652
30	0.314814814815	0.00313479623824	0.685185185185	0.824355971897	GuidanceP	flat	fifty	fubar	yes	740	4.6835443038	0.011749015623	0.17292630938	4.60427350218
30	0.296296296296	0.00313479623824	0.703703703704	0.819672131148	Guidance	flat	seventy	fubar	no	259	1.63924050633	0.00411215546806	0	0
30	0.305555555556	0.00313479623824	0.694444444444	0.822014051522	GuidanceP	flat	seventy	fubar	yes	740	4.6835443038	0.011749015623	0	0
30	0.296296296296	0.00313479623824	0.703703703704	0.819672131148	BMweights	flat	fifty	fubar	no	238	1.50632911392	0.00377873745713	0.2176300644	8.39732105578
30	0.296296296296	0.00313479623824	0.703703703704	0.819672131148	PDweights	flat	fifty	fubar	no	304	1.92405063291	0.00482662263432	0.2009902227	7.29281624339
30	0.305555555556	0.00313479623824	0.694444444444	0.822014051522	BMweightsP	flat	fifty	fubar	yes	874	5.53164556962	0.0138765400737	0.16910893788	4.65932581064
30	0.305555555556	0.00313479623824	0.694444444444	0.822014051522	PDweightsP	flat	fifty	fubar	yes	909	5.75316455696	0.0144322367585	0.17060874348	4.76616356673
31	0.163865546218	0.00298062593145	0.836134453782	0.778877887789	truealn	flat	true	fubar	true	0	0	0	0
31	0.321739130435	0.00615384615385	0.678260869565	0.818181818182	refaln	flat	zero	fubar	zero	0	0	0	0.2430857101	7.25212681066
31	0.347826086957	0.00615384615385	0.652173913043	0.825	Guidance	flat	ninety	fubar	no	460	2.91139240506	0.00696347204771	0	0
31	0.339130434783	0.00615384615385	0.660869565217	0.822727272727	GuidanceP	flat	ninety	fubar	yes	1798	11.3797468354	0.0272180929169	0	0
31	0.347826086957	0.00615384615385	0.652173913043	0.825	Guidance	flat	thirty	fubar	no	460	2.91139240506	0.00696347204771	0	0
31	0.339130434783	0.00615384615385	0.660869565217	0.822727272727	GuidanceP	flat	thirty	fubar	yes	1798	11.3797468354	0.0272180929169	0	0
31	0.339130434783	0.00615384615385	0.660869565217	0.822727272727	Guidance	flat	fifty	fubar	no	460	2.91139240506	0.00696347204771	0.2093463734	5.9657063817
31	0.339130434783	0.00615384615385	0.660869565217	0.822727272727	GuidanceP	flat	fifty	fubar	yes	1798	11.3797468354	0.0272180929169	0.19928461992	4.1975388597
31	0.347826086957	0.00615384615385	0.652173913043	0.825	Guidance	flat	seventy	fubar	no	460	2.91139240506	0.00696347204771	0	0
31	0.339130434783	0.00615384615385	0.660869565217	0.822727272727	GuidanceP	flat	seventy	fubar	yes	1798	11.3797468354	0.0272180929169	0	0
31	0.339130434783	0.00615384615385	0.660869565217	0.822727272727	BMweights	flat	fifty	fubar	no	555	3.51265822785	0.0084015804054	0.2186058822	6.57774699329
31	0.347826086957	0.00615384615385	0.652173913043	0.825	PDweights	flat	fifty	fubar	no	656	4.15189873418	0.00993051665935	0.2090839984	5.71135424765
31	0.339130434783	0.00615384615385	0.660869565217	0.822727272727	BMweightsP	flat	fifty	fubar	yes	1798	11.3797468354	0.0272180929169	0.1931970809	4.29432876479
31	0.339130434783	0.00615384615385	0.660869565217	0.822727272727	PDweightsP	flat	fifty	fubar	yes	1798	11.3797468354	0.0272180929169	0.19576789945	4.17616935822
32	0.20796460177	0.0	0.79203539823	0.790398126464	truealn	flat	true	fubar	true	0	0	0	0
32	0.336134453782	0.00307692307692	0.663865546218	0.81981981982	refaln	flat	zero	fubar	zero	0	0	0	0.2355950164	6.90118318687
32	0.352941176471	0.00307692307692	0.647058823529	0.824324324324	Guidance	flat	ninety	fubar	no	349	2.20886075949	0.00523882434177	0	0
32	0.36974789916	0.00307692307692	0.63025210084	0.828828828829	GuidanceP	flat	ninety	fubar	yes	638	4.03797468354	0.00957699120358	0	0
32	0.352941176471	0.00307692307692	0.647058823529	0.824324324324	Guidance	flat	thirty	fubar	no	349	2.20886075949	0.00523882434177	0	0
32	0.36974789916	0.00307692307692	0.63025210084	0.828828828829	GuidanceP	flat	thirty	fubar	yes	638	4.03797468354	0.00957699120358	0	0
32	0.36974789916	0.00307692307692	0.63025210084	0.828828828829	Guidance	flat	fifty	fubar	no	349	2.20886075949	0.00523882434177	0.2239358905	5.4693787025
32	0.36974789916	0.00307692307692	0.63025210084	0.828828828829	GuidanceP	flat	fifty	fubar	yes	638	4.03797468354	0.00957699120358	0.20532689952	3.98585029079
32	0.352941176471	0.00307692307692	0.647058823529	0.824324324324	Guidance	flat	seventy	fubar	no	349	2.20886075949	0.00523882434177	0	0
32	0.36974789916	0.00307692307692	0.63025210084	0.828828828829	GuidanceP	flat	seventy	fubar	yes	638	4.03797468354	0.00957699120358	0	0
32	0.344537815126	0.00307692307692	0.655462184874	0.822072072072	BMweights	flat	fifty	fubar	no	343	2.17088607595	0.00514875859377	0.2260783665	5.78847433777
32	0.352941176471	0.00307692307692	0.647058823529	0.824324324324	PDweights	flat	fifty	fubar	no	378	2.39240506329	0.00567414212375	0.2244819376	5.30532426223
32	0.36974789916	0.00307692307692	0.63025210084	0.828828828829	BMweightsP	flat	fifty	fubar	yes	638	4.03797468354	0.00957699120358	0.2051130157	3.93978797787
32	0.36974789916	0.00307692307692	0.63025210084	0.828828828829	PDweightsP	flat	fifty	fubar	yes	638	4.03797468354	0.00957699120358	0.20797359727	4.14186266953
33	0.162698412698	0.0	0.837301587302	0.764245810056	truealn	flat	true	fubar	true	0	0	0	0
33	0.297709923664	0.00607902735562	0.702290076336	0.795652173913	refaln	flat	zero	fubar	zero	0	0	0	0.2427783792	6.61388871942
33	0.30534351145	0.0	0.69465648855	0.802173913043	Guidance	flat	ninety	fubar	no	362	2.29113924051	0.00570644891782	0	0
33	0.30534351145	0.0	0.69465648855	0.802173913043	GuidanceP	flat	ninety	fubar	yes	1105	6.99367088608	0.0174188565033	0	0
33	0.30534351145	0.0	0.69465648855	0.802173913043	Guidance	flat	thirty	fubar	no	362	2.29113924051	0.00570644891782	0	0
33	0.297709923664	0.0	0.702290076336	0.8	GuidanceP	flat	thirty	fubar	yes	1105	6.99367088608	0.0174188565033	0	0
33	0.30534351145	0.0	0.69465648855	0.802173913043	Guidance	flat	fifty	fubar	no	362	2.29113924051	0.00570644891782	0.2316773218	5.3110908641
33	0.30534351145	0.0	0.69465648855	0.802173913043	GuidanceP	flat	fifty	fubar	yes	1105	6.99367088608	0.0174188565033	0.21010022975	4.11633127591
33	0.30534351145	0.0	0.69465648855	0.802173913043	Guidance	flat	seventy	fubar	no	362	2.29113924051	0.00570644891782	0	0
33	0.30534351145	0.0	0.69465648855	0.802173913043	GuidanceP	flat	seventy	fubar	yes	1105	6.99367088608	0.0174188565033	0	0
33	0.30534351145	0.00303951367781	0.69465648855	0.8	BMweights	flat	fifty	fubar	no	342	2.16455696203	0.00539117549695	0.2301397084	5.73142750671
33	0.30534351145	0.0	0.69465648855	0.802173913043	PDweights	flat	fifty	fubar	no	371	2.34810126582	0.00584832195722	0.2303690205	5.3994391307
33	0.297709923664	0.0	0.702290076336	0.8	BMweightsP	flat	fifty	fubar	yes	1277	8.08227848101	0.0201302079228	0.20703970805	4.39330930397
33	0.297709923664	0.0	0.702290076336	0.8	PDweightsP	flat	fifty	fubar	yes	1277	8.08227848101	0.0201302079228	0.2162200953	4.21023628544
34	0.157657657658	0.0	0.842342342342	0.777115613826	truealn	flat	true	fubar	true	0	0	0	0
34	0.27868852459	0.0	0.72131147541	0.799544419134	refaln	flat	zero	fubar	zero	0	0	0	0.2268104276	9.7916033004
34	0.295081967213	0.0	0.704918032787	0.80410022779	Guidance	flat	ninety	fubar	no	335	2.12025316456	0.00516306023057	0	0
34	0.295081967213	0.0	0.704918032787	0.80410022779	GuidanceP	flat	ninety	fubar	yes	931	5.89240506329	0.0143486838049	0	0
34	0.295081967213	0.0	0.704918032787	0.80410022779	Guidance	flat	thirty	fubar	no	335	2.12025316456	0.00516306023057	0	0
34	0.295081967213	0.0	0.704918032787	0.80410022779	GuidanceP	flat	thirty	fubar	yes	931	5.89240506329	0.0143486838049	0	0
34	0.295081967213	0.0	0.704918032787	0.80410022779	Guidance	flat	fifty	fubar	no	335	2.12025316456	0.00516306023057	0.2034892745	5.87261742556
34	0.295081967213	0.0	0.704918032787	0.80410022779	GuidanceP	flat	fifty	fubar	yes	931	5.89240506329	0.0143486838049	0.188582761	4.38943579673
34	0.295081967213	0.0	0.704918032787	0.80410022779	Guidance	flat	seventy	fubar	no	335	2.12025316456	0.00516306023057	0	0
34	0.295081967213	0.0	0.704918032787	0.80410022779	GuidanceP	flat	seventy	fubar	yes	931	5.89240506329	0.0143486838049	0	0
34	0.286885245902	0.0	0.713114754098	0.801822323462	BMweights	flat	fifty	fubar	no	295	1.86708860759	0.00454657542692	0.2100492497	7.81678077815
34	0.295081967213	0.0	0.704918032787	0.80410022779	PDweights	flat	fifty	fubar	no	359	2.27215189873	0.00553295111276	0.2059543263	5.87997732179
34	0.295081967213	0.0	0.704918032787	0.80410022779	BMweightsP	flat	fifty	fubar	yes	1021	6.46202531646	0.0157357746132	0.18645583404	4.3244225798
34	0.295081967213	0.0	0.704918032787	0.80410022779	PDweightsP	flat	fifty	fubar	yes	1021	6.46202531646	0.0157357746132	0.1917715509	4.23625584445
35	0.204081632653	0.00164203612479	0.795918367347	0.770491803279	truealn	flat	true	fubar	true	0	0	0	0
35	0.340579710145	0.0123839009288	0.659420289855	0.793926247289	refaln	flat	zero	fubar	zero	0	0	0	0.2694460233	6.9652659004
35	0.340579710145	0.0030959752322	0.659420289855	0.800433839479	Guidance	flat	ninety	fubar	no	476	3.01265822785	0.00753450677472	0	0
35	0.340579710145	0.0030959752322	0.659420289855	0.800433839479	GuidanceP	flat	ninety	fubar	yes	1982	12.5443037975	0.031372673167	0	0
35	0.340579710145	0.0030959752322	0.659420289855	0.800433839479	Guidance	flat	thirty	fubar	no	476	3.01265822785	0.00753450677472	0	0
35	0.340579710145	0.0030959752322	0.659420289855	0.800433839479	GuidanceP	flat	thirty	fubar	yes	1982	12.5443037975	0.031372673167	0	0
35	0.340579710145	0.0030959752322	0.659420289855	0.800433839479	Guidance	flat	fifty	fubar	no	476	3.01265822785	0.00753450677472	0.2352578695	4.91025765465
35	0.340579710145	0.0030959752322	0.659420289855	0.800433839479	GuidanceP	flat	fifty	fubar	yes	1982	12.5443037975	0.031372673167	0.2237580304	4.08969375084
35	0.340579710145	0.0030959752322	0.659420289855	0.800433839479	Guidance	flat	seventy	fubar	no	476	3.01265822785	0.00753450677472	0	0
35	0.340579710145	0.0030959752322	0.659420289855	0.800433839479	GuidanceP	flat	seventy	fubar	yes	1982	12.5443037975	0.031372673167	0	0
35	0.340579710145	0.0030959752322	0.659420289855	0.800433839479	BMweights	flat	fifty	fubar	no	521	3.29746835443	0.00824680258326	0.2374891764	5.38099253337
35	0.340579710145	0.0030959752322	0.659420289855	0.800433839479	PDweights	flat	fifty	fubar	no	630	3.98734177215	0.00997214131949	0.2303705069	4.96934569028
35	0.340579710145	0.0030959752322	0.659420289855	0.800433839479	BMweightsP	flat	fifty	fubar	yes	1840	11.6455696203	0.0291249841712	0.22186654962	3.9357866968
35	0.340579710145	0.0030959752322	0.659420289855	0.800433839479	PDweightsP	flat	fifty	fubar	yes	2089	13.2215189873	0.0330663543118	0.2225697081	4.04486392222
36	0.168224299065	0.0	0.831775700935	0.76455026455	truealn	flat	true	fubar	true	0	0	0	0
36	0.252032520325	0.0	0.747967479675	0.783018867925	refaln	flat	zero	fubar	zero	0	0	0	0.2371277024	8.74131156593
36	0.268292682927	0.0	0.731707317073	0.787735849057	Guidance	flat	ninety	fubar	no	307	1.94303797468	0.00487162398045	0	0
36	0.268292682927	0.0	0.731707317073	0.787735849057	GuidanceP	flat	ninety	fubar	yes	738	4.67088607595	0.0117109397315	0	0
36	0.268292682927	0.0	0.731707317073	0.787735849057	Guidance	flat	thirty	fubar	no	307	1.94303797468	0.00487162398045	0	0
36	0.268292682927	0.0	0.731707317073	0.787735849057	GuidanceP	flat	thirty	fubar	yes	738	4.67088607595	0.0117109397315	0	0
36	0.268292682927	0.0	0.731707317073	0.787735849057	Guidance	flat	fifty	fubar	no	307	1.94303797468	0.00487162398045	0.21658708	6.82058371732
36	0.268292682927	0.0	0.731707317073	0.787735849057	GuidanceP	flat	fifty	fubar	yes	738	4.67088607595	0.0117109397315	0.20157400673	4.25286631369
36	0.268292682927	0.0	0.731707317073	0.787735849057	Guidance	flat	seventy	fubar	no	307	1.94303797468	0.00487162398045	0	0
36	0.268292682927	0.0	0.731707317073	0.787735849057	GuidanceP	flat	seventy	fubar	yes	738	4.67088607595	0.0117109397315	0	0
36	0.260162601626	0.0	0.739837398374	0.785377358491	BMweights	flat	fifty	fubar	no	290	1.83544303797	0.00460185978609	0.2255822976	7.68329353935
36	0.268292682927	0.0	0.731707317073	0.787735849057	PDweights	flat	fifty	fubar	no	334	2.11392405063	0.00530007299502	0.2199003074	6.77101779524
36	0.268292682927	0.0	0.731707317073	0.787735849057	BMweightsP	flat	fifty	fubar	yes	738	4.67088607595	0.0117109397315	0.19643314098	4.33800626328
36	0.268292682927	0.0	0.731707317073	0.787735849057	PDweightsP	flat	fifty	fubar	yes	738	4.67088607595	0.0117109397315	0.19989829752	4.08895584059
37	0.178571428571	0.0044776119403	0.821428571429	0.772234273319	truealn	flat	true	fubar	true	0	0	0	0
37	0.33064516129	0.012539184953	0.66935483871	0.803611738149	refaln	flat	zero	fubar	zero	0	0	0	0.2347030255	7.49482409962
37	0.33064516129	0.0188087774295	0.66935483871	0.799097065463	Guidance	flat	ninety	fubar	no	467	2.95569620253	0.00723335708311	0	0
